Date,SPL_OUT,FKC_OUT,MC_OUT,SJR_OUT,M_IN,MIL_EVAP
5/15/2024,0,4366,1132,525,8066,-60.32
5/16/2024,0,5103,1151,525,7784,-57.77
5/17/2024,0,5143,1106,525,7133,-54.58
5/18/2024,0,5117,1063,525,8210,-64.82
5/19/2024,0,6516,1081,525,7977,1393.09
5/20/2024,0,5104,1117,525,7766,-63.32
5/21/2024,0,5070,1117,525,6334,-47.75
5/22/2024,0,5104,1117,525,6156,-81.78
5/23/2024,0,5100,1117,525,5366,-34.89
5/24/2024,0,5096,1116,525,6019,-49.57
5/25/2024,0,4928,1101,525,5373,-52.93
5/26/2024,0,4792,1112,525,5145,-59.13
5/27/2024,0,4530,1127,525,5212,-51.81
5/28/2024,0,4399,1114,375,5503,-68.9
5/29/2024,0,4433,1096,375,5843,-106.64
5/30/2024,0,4433,1074,375,5999,-98.88
5/31/2024,0,4434,1060,215,6902,-135.29
6/1/2024,0,4402,1083,215,6251,-81.75
6/2/2024,0,4403,1083,215,6118,-52.32
6/3/2024,0,4403,1099,215,5848,-66.02
6/4/2024,0,4402,1160,215,5570,-76.55
6/5/2024,0,4401,1175,215,5793,-67.6
6/6/2024,0,4402,1160,215,6789,-83.97
6/7/2024,0,3641,1047,215,8018,-45.4
6/8/2024,0,2714,950,215,6252,-62.99
6/9/2024,0,2813,973,215,5963,-65.23
6/10/2024,0,3501,1006,215,6730,-82.86
6/11/2024,0,4304,1036,215,6089,-79.45
6/12/2024,0,4899,1077,215,5949,-73.25
6/13/2024,0,4896,1097,215,5447,-65.14
6/14/2024,0,4811,1077,215,4895,-97.23
6/15/2024,0,4637,1030,215,3712,-81
6/16/2024,0,4783,993,215,3573,-53.98
6/17/2024,0,4529,1000,215,3151,-65.59
6/18/2024,0,4149,971,215,3419,-88.99
6/19/2024,0,4057,897,215,2748,-31.95
6/20/2024,0,4010,881,215,2963,-31.81
6/21/2024,0,3566,894,215,2763,-119.75
6/22/2024,0,2841,892,215,3089,-60.19
6/23/2024,0,3017,892,215,3118,-78.06
6/24/2024,0,3357,879,215,2848,-74.53
6/25/2024,0,3352,864,215,2246,-69.55
6/26/2024,0,3358,878,215,2579,-53.36
6/27/2024,0,3323,866,215,2592,-73.21
6/28/2024,0,3093,850,215,2124,-68.44
6/29/2024,0,2661,830,215,2437,-63.1
6/30/2024,0,2774,850,215,2552,-43.73
7/1/2024,0,3571,878,240,3217,-64.81
7/2/2024,0,3899,905,240,3536,-81.88
7/3/2024,0,3890,918,240,2583,-69.73
7/4/2024,0,3688,948,240,2779,-71.83
7/5/2024,0,3157,969,240,2823,-76.04
7/6/2024,0,2761,948,240,3304,-84.23
7/7/2024,0,3222,904,240,3283,5026.23
7/8/2024,0,3919,904,240,2811,-6233.35
7/9/2024,0,3222,904,240,2018,-46.31
7/10/2024,0,4337,915,240,2363,-62.1
7/11/2024,0,4293,892,240,1740,-54.48
7/12/2024,0,3766,871,240,1714,-63.63
7/13/2024,0,3106,814,240,1914,-63.95
7/14/2024,0,3162,796,240,2022,-58.78
7/15/2024,0,3722,804,240,2318,-61.17
7/16/2024,0,3914,841,240,1627,-53.59
7/17/2024,0,4029,866,240,1528,-60.73
7/18/2024,0,4007,886,240,1903,-54.65
7/19/2024,0,3353,862,240,1880,-59.96
7/20/2024,0,2387,787,240,1823,-56.18
7/21/2024,0,2536,765,240,1623,-62.37
7/22/2024,0,2873,774,240,1923,-58.63
7/23/2024,0,2995,783,240,2173,-67.64
7/24/2024,0,3121,806,240,2467,-62.84
7/25/2024,0,3062,822,240,2275,-49.34
7/26/2024,0,2255,797,240,1812,-37.39
7/27/2024,0,1627,787,240,1713,-50.81
7/28/2024,0,1836,827,240,1322,-47.14
7/29/2024,0,2535,835,240,1525,-58.17
7/30/2024,0,2831,847,240,1462,-51.47
7/31/2024,0,2593,870,240,1906,-28.55
8/1/2024,0,2275,867,245,2011,-48.39
8/2/2024,0,2061,840,245,2136,-52.37
8/3/2024,0,1651,760,245,1529,-58.36
8/4/2024,0,1695,724,245,1672,-51.98
8/5/2024,0,2191,724,245,1986,-58.11
8/6/2024,0,2428,783,245,1777,-61.36
8/7/2024,0,2391,786,245,2111,-56.88
8/8/2024,0,2220,728,245,2468,-53.13
8/9/2024,0,1755,711,245,2380,-47.57
8/10/2024,0,1226,711,245,3027,-52.23
8/11/2024,0,1403,711,245,2539,-45.13
8/12/2024,0,1840,711,245,2478,-46.41
8/13/2024,0,1790,711,245,2416,-52.5
8/14/2024,0,1791,724,245,1858,-54.58
8/15/2024,0,1820,724,245,1455,-40.03
8/16/2024,0,1595,737,245,2310,-41.03
8/17/2024,0,1195,701,245,2064,-10.41
8/18/2024,0,1260,621,245,2050,9.87
8/19/2024,0,1740,667,245,2647,-50.24
8/20/2024,0,1916,731,245,2511,-48.1
8/21/2024,0,1894,714,245,2520,-30.67
8/22/2024,0,1803,741,245,2470,-32.2
8/23/2024,0,1418,741,245,1822,-31.93
8/24/2024,0,1150,712,245,1953,-37.87
8/25/2024,0,1287,672,245,1781,-48.62
8/26/2024,0,1563,703,245,2097,-40.84
8/27/2024,0,1452,699,245,1945,-46.55
8/28/2024,0,1400,639,245,2058,-47.59
8/29/2024,0,1385,575,245,2020,-35.45
8/30/2024,0,1183,532,245,1711,-33.42
8/31/2024,0,892,509,245,1765,-38.52
9/1/2024,0,979,503,230,1829,-36.27
9/2/2024,0,1217,392,230,1845,-37.68
9/3/2024,0,1347,269,230,1883,-52.8
9/4/2024,0,1467,269,230,2533,-35.33
9/5/2024,0,1420,269,230,2270,-45.46
9/6/2024,0,1190,304,230,2683,-61.33
9/7/2024,0,948,307,230,2839,-31.53
9/8/2024,0,873,283,230,3111,-40.52
9/9/2024,0,1216,297,230,2691,-32.18
9/10/2024,0,1385,314,230,1883,-34.5
9/11/2024,0,1325,336,230,1241,-31.72
9/12/2024,0,1177,336,230,1211,-31.05
9/13/2024,0,903,305,230,1140,-36.09
9/14/2024,0,601,161,230,1319,-20.63
9/15/2024,0,653,103,230,1253,-54.54
9/16/2024,0,933,266,230,1084,-14.83
9/17/2024,0,1024,304,230,1388,776.48
9/18/2024,0,1155,327,230,1225,-25.59
9/19/2024,0,1998,327,230,1346,-24.78
9/20/2024,0,870,332,230,1426,-35.33
9/21/2024,0,636,317,230,1549,-28.58
9/22/2024,0,589,291,230,1568,-41.88
9/23/2024,0,887,291,230,1500,-52.44
9/24/2024,0,1108,291,230,1456,-27.83
9/25/2024,0,1155,295,230,1795,-37.63
9/26/2024,0,1252,295,230,1414,-33.21
9/27/2024,0,1023,280,230,1083,-32.74
9/28/2024,0,688,249,230,1248,-29.42
9/29/2024,0,656,235,230,1137,-35.43
9/30/2024,0,1010,281,420,971,-38.87
10/1/2024,0,1181,345,400,1406,-39.21
10/2/2024,0,1244,379,400,1315,-44.81
10/3/2024,0,1244,387,400,1101,-35.17
10/4/2024,0,1127,387,400,1076,-28.55
10/5/2024,0,794,364,400,1045,-32.06
10/6/2024,0,743,352,400,1057,-31.51
10/7/2024,0,986,386,400,1633,-34.13
10/8/2024,0,1125,418,400,1510,-23.13
10/9/2024,0,1220,424,400,863,-15.36
10/10/2024,0,1190,366,400,507,-32.31
10/11/2024,0,940,236,400,467,-15.82
10/12/2024,0,615,47,400,641,-23.94
10/13/2024,0,716,0,400,540,-23.55
10/14/2024,0,944,0,400,458,-17.53
10/15/2024,0,1089,0,400,789,-19.33
10/16/2024,0,1053,0,400,811,-33.85
10/17/2024,0,883,0,400,479,-26.99
10/18/2024,0,642,0,400,377,-34.98
10/19/2024,0,447,0,400,658,-24.95
10/20/2024,0,473,0,400,677,-41.18
10/21/2024,0,718,0,400,1031,-4.49
10/22/2024,0,845,0,400,486,-32.6
10/23/2024,0,817,0,400,383,-20.3
10/24/2024,0,683,0,400,991,-19.79
10/25/2024,0,483,0,400,2207,-18.75
10/26/2024,0,313,0,400,1312,-16.12
10/27/2024,0,179,0,400,697,-21.35
10/28/2024,0,402,0,400,752,-12.5
10/29/2024,0,402,0,400,561,-17.92
10/30/2024,0,409,0,400,721,-5.13
10/31/2024,0,409,0,440,861,-14.89
11/1/2024,0,318,0,420,862,-7.88
11/2/2024,0,179,0,420,883,-14.34
11/3/2024,0,268,0,420,725,-21.71
11/4/2024,0,357,0,420,1075,-23.41
11/5/2024,0,380,0,420,205,-27.15
11/6/2024,0,409,0,420,91,-22.03
11/7/2024,0,294,0,420,11,-25.72
11/8/2024,0,226,0,420,134,-19
11/9/2024,0,226,0,420,116,-13.29
11/10/2024,0,232,0,420,90,-11.49
11/11/2024,0,283,0,420,169,-7.4
11/12/2024,0,309,0,420,105,-24
11/13/2024,0,318,0,420,54,-13.58
11/14/2024,0,268,0,420,10,-8.93
11/15/2024,0,163,0,420,187,-5.63
11/16/2024,0,163,0,420,141,-13.35
11/17/2024,0,168,0,420,42,-25.92
11/18/2024,0,168,0,420,39,-17.11
11/19/2024,0,224,0,420,280,-21.52
11/20/2024,0,232,0,420,251,-29
11/21/2024,0,174,0,420,101,-1.91
11/22/2024,0,174,0,420,646,-8.75
11/23/2024,0,116,0,420,1087,-12.44
11/24/2024,0,116,0,420,897,-4.19
11/25/2024,0,114,0,420,931,-6.44
11/26/2024,0,168,0,420,1059,-1.84
11/27/2024,0,84,0,420,952,-5.94
11/28/2024,0,0,0,420,879,-5.92
11/29/2024,0,0,0,420,869,-3
11/30/2024,0,0,0,475,869,-6.08
12/1/2024,0,54,0,465,792,-6.92
12/2/2024,0,54,0,465,867,-6.59
12/3/2024,0,53,0,465,621,-5.2
12/4/2024,0,53,0,465,591,-3.88
12/5/2024,0,53,0,465,706,-7.11
12/6/2024,0,53,0,465,925,-5.73
12/7/2024,0,53,0,465,901,0.33
12/8/2024,0,52,0,465,708,-7.65
12/9/2024,0,52,0,465,644,-4.27
12/10/2024,0,77,0,465,618,-7.15
12/11/2024,0,52,0,465,570,-6.67
12/12/2024,0,52,0,465,582,-10.94
12/13/2024,0,77,0,465,665,-8.53
12/14/2024,0,52,0,465,793,-4.91
12/15/2024,0,52,0,465,658,0
12/16/2024,0,75,0,465,692,0
12/18/2023,0,0,298,465,600,67.87991269
12/19/2023,0,0,267,465,645,8.339065792
12/20/2023,0,0,260,465,1481,12.92554709
12/21/2023,0,0,117,465,1393,-4.669853684
12/22/2023,0,0,0,465,1811,-18.01234542
12/23/2023,0,0,0,465,1596,-5.503758007
12/24/2023,0,0,0,465,1912,33.6064104
12/25/2023,0,0,0,465,1699,7.671951357
12/26/2023,0,0,0,465,2026,-17.34522346
12/27/2023,0,380,0,465,1778,25.85107914
12/28/2023,0,419,0,465,1356,17.42864096
12/29/2023,0,0,0,465,1584,19.26323198
12/30/2023,0,0,0,465,1485,-8.339043234
12/31/2023,0,0,0,465,1420,-7.805341459
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
