Date,SPL_OUT,FKC_OUT,MC_OUT,SJR_OUT,M_IN,MIL_EVAP
7/20/2018,0,2519,989,293,2183,50.63
7/21/2018,0,2262,951,293,2032,55.23
7/22/2018,0,2461,916,293,2068,43.33
7/23/2018,0,2772,906,293,2949,49.98
7/24/2018,0,2795,915,288,2844,38.09
7/25/2018,0,2810,932,285,2968,85.63
7/26/2018,0,2852,947,285,3253,48.42
7/27/2018,0,2424,968,285,2953,37.58
7/28/2018,0,2452,926,285,2908,43.35
7/29/2018,0,2771,833,285,2805,33.01
7/30/2018,0,2986,730,285,2947,45.15
7/31/2018,0,3050,625,285,3023,48.61
8/1/2018,0,3095,636,285,2361,58.31
8/2/2018,0,3033,610,334,2187,46.40
8/3/2018,0,2635,562,334,2202,46.61
8/4/2018,0,2268,530,334,1717,39.68
8/5/2018,0,2348,549,334,1740,33.59
8/6/2018,0,2705,510,334,1699,33.12
8/7/2018,0,2319,478,335,1822,44.63
8/8/2018,0,2344,489,335,2233,37.18
8/9/2018,0,2549,489,334,2060,37.40
8/10/2018,0,2262,489,334,1686,36.07
8/11/2018,0,1992,450,334,1475,37.25
8/12/2018,0,2031,395,334,1500,39.51
8/13/2018,0,2207,395,334,1647,40.97
8/14/2018,0,2335,395,334,1599,35.55
8/15/2018,0,2383,395,334,1451,41.21
8/16/2018,0,2362,399,344,1551,37.63
8/17/2018,0,1950,404,356,1344,47.46
8/18/2018,0,1284,394,356,1364,41.57
8/19/2018,0,1017,380,356,1366,38.48
8/20/2018,0,1208,393,356,1638,25.09
8/21/2018,0,1412,400,356,1337,29.56
8/22/2018,0,1369,398,354,1299,33.11
8/23/2018,0,1310,403,354,1303,26.26
8/24/2018,0,1119,381,354,1246,27.26
8/25/2018,0,731,372,338,1257,29.91
8/26/2018,0,702,372,329,1204,30.28
8/27/2018,0,994,353,329,1372,24.24
8/28/2018,0,1672,352,330,1625,27.18
8/29/2018,0,1459,370,330,1138,26.85
8/30/2018,0,1497,343,330,1189,25.97
8/31/2018,0,1222,357,330,1033,25.87
9/1/2018,0,872,352,330,1114,29.30
9/2/2018,0,836,72,430,1212,32.23
9/3/2018,0,960,0,430,1336,29.09
9/4/2018,0,1128,0,430,1276,34.52
9/5/2018,0,1341,0,430,1564,29.73
9/6/2018,0,1325,0,430,1457,33.81
9/7/2018,0,1118,0,429,1546,36.95
9/8/2018,0,825,0,430,1603,34.24
9/9/2018,0,804,0,430,1665,33.67
9/10/2018,0,1020,0,430,1587,33.39
9/11/2018,0,1120,0,430,1963,38.88
9/12/2018,0,1157,0,430,1281,27.87
9/13/2018,0,1198,0,430,1069,23.95
9/14/2018,0,1032,0,430,1555,28.95
9/15/2018,0,714,0,430,1121,21.51
9/16/2018,0,749,0,430,838,24.62
9/17/2018,0,968,0,429,925,21.56
9/18/2018,0,1133,0,429,1155,29.44
9/19/2018,0,1195,0,429,1482,32.64
9/20/2018,0,1195,0,429,1400,29.84
9/21/2018,0,613,0,429,1517,25.41
9/22/2018,0,473,0,417,1412,28.74
9/23/2018,0,657,0,410,1250,23.47
9/24/2018,0,883,0,409,1987,38.17
9/25/2018,0,1089,0,409,1277,29.37
9/26/2018,0,1152,0,409,1608,13.73
9/27/2018,0,1110,0,409,1688,20.95
9/28/2018,0,849,0,396,1697,21.88
9/29/2018,0,644,0,390,2040,17.00
9/30/2018,0,715,0,390,1486,23.17
10/1/2018,0,903,0,390,693,16.37
10/2/2018,0,941,0,390,1123,14.22
10/3/2018,0,941,0,390,1138,14.58
10/4/2018,0,917,0,390,1011,15.51
10/5/2018,0,754,0,390,1039,22.59
10/6/2018,0,508,0,390,1093,15.44
10/7/2018,0,570,0,380,1155,18.08
10/8/2018,0,693,0,375,1259,19.94
10/9/2018,0,745,0,375,1088,15.08
10/10/2018,0,745,0,375,945,9.50
10/11/2018,0,807,0,375,950,14.08
10/12/2018,0,460,0,388,793,20.73
10/13/2018,0,404,0,395,1217,20.52
10/14/2018,0,580,0,395,1237,21.52
10/15/2018,0,819,0,395,1356,19.65
10/16/2018,0,968,0,395,1245,32.16
10/17/2018,0,1018,0,395,1186,15.29
10/18/2018,0,981,0,395,1115,19.58
10/19/2018,0,807,0,395,1032,20.45
10/20/2018,0,574,0,395,1179,61.97
10/21/2018,0,730,0,394,1255,27.09
10/22/2018,0,914,0,395,1267,32.66
10/23/2018,0,966,0,395,1256,15.73
10/24/2018,0,946,0,387,1262,22.16
10/25/2018,0,891,0,375,1392,18.38
10/26/2018,0,703,0,375,1355,16.81
10/27/2018,0,446,0,375,1528,17.50
10/28/2018,0,491,0,375,1490,8.00
10/29/2018,0,665,0,375,1291,16.37
10/30/2018,0,725,0,398,1278,8.56
10/31/2018,0,706,0,410,1541,18.79
11/1/2018,0,659,0,410,1296,21.30
11/2/2018,0,521,0,410,1039,17.51
11/3/2018,0,375,0,410,924,15.36
11/4/2018,0,412,0,410,976,14.80
11/5/2018,0,545,0,410,935,10.89
11/6/2018,0,629,0,410,1487,14.52
11/7/2018,0,592,0,410,894,8.11
11/8/2018,0,592,0,420,584,17.02
11/9/2018,0,578,0,435,666,6.01
11/10/2018,0,423,0,435,621,7.65
11/11/2018,0,442,0,435,746,11.57
11/12/2018,0,482,0,435,1223,11.22
11/13/2018,0,501,0,443,990,12.36
11/14/2018,0,501,0,455,986,12.01
11/15/2018,0,501,0,455,968,8.22
11/16/2018,0,434,0,445,1043,3.57
11/17/2018,0,386,0,435,877,16.71
11/18/2018,0,386,0,435,1237,12.42
11/19/2018,0,386,0,435,1026,10.35
11/20/2018,0,386,0,414,950,26.03
11/21/2018,0,225,0,405,1320,10.81
11/22/2018,0,0,0,405,1045,6.79
11/23/2018,0,0,0,405,922,9.87
11/24/2018,0,0,0,405,855,6.05
11/25/2018,0,224,0,405,811,0.29
11/26/2018,0,384,0,405,754,13.60
11/27/2018,0,144,0,405,915,11.23
11/28/2018,0,0,0,387,1460,9.67
11/29/2018,0,0,0,375,970,8.98
11/30/2018,0,135,0,375,1248,2.23
12/1/2018,0,32,0,375,1410,3.29
12/2/2018,0,223,0,388,882,4.58
12/3/2018,0,287,0,395,919,6.11
12/4/2018,0,275,0,395,784,6.69
12/5/2018,0,210,0,395,468,1.24
12/6/2018,0,195,0,395,502,3.39
12/7/2018,0,191,0,395,482,0.65
12/8/2018,0,191,0,395,569,5.48
12/9/2018,0,191,0,395,413,0.59
12/10/2018,0,159,0,395,483,2.59
12/11/2018,0,244,0,395,570,6.41
12/12/2018,0,266,0,395,739,5.80
12/13/2018,0,247,0,395,612,5.62
12/14/2018,0,177,0,395,685,10.36
12/15/2018,0,182,0,395,605,6.41
12/16/2018,0,182,0,395,655,8.53
12/17/2018,0,182,0,395,764,0.76
12/18/2018,0,182,0,395,667,1.26
12/19/2018,0,182,0,395,668,1.31
12/20/2018,0,182,0,395,722,1.00
12/21/2018,0,215,0,395,611,1.05
12/22/2018,0,215,0,395,665,6.00
12/23/2018,0,215,0,395,616,13.17
12/24/2018,0,215,0,395,785,2.70
12/25/2018,0,215,0,395,649,12.21
12/26/2018,0,199,0,395,642,4.91
12/27/2018,0,182,0,410,669,8.17
12/28/2018,0,258,0,430,858,2.66
12/29/2018,0,188,0,430,783,2.31
12/30/2018,0,157,0,430,733,2.74
12/31/2018,0,165,0,430,508,0.99
