DateTime,Regular_Weighted_Temp,TCD_Weighted_Temp,Temperature_Difference
2022-06-15 00:00:00,10.966249999999999,11.052586354859475,0.08633635485947377
2022-06-15 01:00:00,10.96625,11.054151737824503,0.08790173782450195
2022-06-15 02:00:00,10.965,11.061277891010514,0.09627789101051376
2022-06-15 03:00:00,10.9725,11.07010673675177,0.09760673675177056
2022-06-15 04:00:00,10.977500000000001,11.07385673675177,0.09635673675177059
2022-06-15 05:00:00,10.98625,11.07923058356576,0.09298058356575911
2022-06-15 06:00:00,10.992500000000001,11.084712508045484,0.09221250804548431
2022-06-15 07:00:00,10.9975,11.083757509118216,0.08625750911821561
2022-06-15 08:00:00,11.000000000000002,11.07987904956018,0.07987904956018133
2022-06-15 09:00:00,10.99875,11.074563666595154,0.07581366659515232
2022-06-15 10:00:00,10.99875,11.077092898519632,0.07834289851963261
2022-06-15 11:00:00,11.0,11.07746674533362,0.07746674533361997
2022-06-15 12:00:00,11.0075,11.082653668740615,0.07515366874061535
2022-06-15 13:00:00,11.01625,11.095498283630123,0.07924828363012337
2022-06-15 14:00:00,11.0275,11.112329435743403,0.08482943574340318
2022-06-15 15:00:00,11.033750000000001,11.124002896374167,0.09025289637416889
2022-06-15 16:00:00,11.04375,11.137349817635702,0.09359981763570047
2022-06-15 17:00:00,11.05125,11.154180969748982,0.10293096974898197
2022-06-15 18:00:00,11.0525,11.157478277193738,0.10497827719373665
2022-06-15 19:00:00,11.053749999999999,11.159338661231496,0.1055886612314958
2022-06-15 20:00:00,11.056249999999999,11.16548058356576,0.10923058356575899
2022-06-15 21:00:00,11.06125,11.175264428234284,0.1140144282342852
2022-06-15 22:00:00,11.066250000000002,11.178266734606309,0.11201673460630879
2022-06-15 23:00:00,11.070000000000002,11.173532503754561,0.10353250375455914
2022-06-16 00:00:00,11.0625,11.163000965458059,0.10050096545805753
2022-06-16 01:00:00,11.053749999999999,11.148345580347566,0.09459558034756577
2022-06-16 02:00:00,11.04625,11.13725327183008,0.09100327183007995
2022-06-16 03:00:00,11.033750000000001,11.122174426088826,0.08842442608882273
2022-06-16 04:00:00,11.02375,11.11065865694057,0.08690865694057148
2022-06-16 05:00:00,11.015000000000002,11.095451351641278,0.08045135164127837
2022-06-16 06:00:00,11.0075,11.094309429307016,0.08680942930701674
2022-06-16 07:00:00,11.005,11.091543660158765,0.08654366015876391
2022-06-16 08:00:00,11.006249999999998,11.101543660158763,0.09529366015876461
2022-06-16 09:00:00,11.0125,11.12199635271401,0.10949635271401115
2022-06-16 10:00:00,11.02625,11.142449045269256,0.11619904526925562
2022-06-16 11:00:00,11.0425,11.15734096760352,0.1148409676035187
2022-06-16 12:00:00,11.05625,11.178699045269255,0.1224490452692566
2022-06-16 13:00:00,11.0675,11.193669813344776,0.12616981334477595
2022-06-16 14:00:00,11.075,11.200982889937784,0.12598288993778284
2022-06-16 15:00:00,11.08375,11.20821712078953,0.12446712078953182
2022-06-16 16:00:00,11.09375,11.219093273975542,0.12534327397554157
2022-06-16 17:00:00,11.10625,11.226750965458058,0.12050096545805666
2022-06-16 18:00:00,11.114999999999998,11.232203658013304,0.11720365801330224
2022-06-16 19:00:00,11.1175,11.225609043123795,0.1081090431237941
2022-06-16 20:00:00,11.126249999999999,11.22390635056855,0.09765635056854793
2022-06-16 21:00:00,11.1325,11.223187888865052,0.09068788886505041
2022-06-16 22:00:00,11.135000000000002,11.221780197382536,0.08678019738253617
2022-06-16 23:00:00,11.1325,11.217045966530788,0.08454596653078905
2022-06-17 00:00:00,11.133750000000001,11.214890581420295,0.08114058142029679
2022-06-17 01:00:00,11.13375,11.222814042051064,0.08906404205106289
2022-06-17 02:00:00,11.13,11.221987502681827,0.09198750268182754
2022-06-17 03:00:00,11.11875,11.221269040978331,0.10251904097833142
2022-06-17 04:00:00,11.11375,11.219300579274835,0.10555057927483391
2022-06-17 05:00:00,11.106250000000001,11.210658656940572,0.104408656940572
2022-06-17 06:00:00,11.1025,11.197922119716802,0.09542211971680103
2022-06-17 07:00:00,11.09,11.18537250590002,0.09537250590002233
2022-06-17 08:00:00,11.091249999999999,11.182340967603519,0.09109096760352009
2022-06-17 09:00:00,11.097499999999998,11.200904044196527,0.10340404419652538
2022-06-17 10:00:00,11.10875,11.218827504827292,0.11007750482729084
2022-06-17 11:00:00,11.126249999999999,11.239566348423086,0.1133163484230848
2022-06-17 12:00:00,11.13625,11.252726346277623,0.11647634627762349
2022-06-17 13:00:00,11.135000000000002,11.249134037760138,0.11413403776013742
2022-06-17 14:00:00,11.13,11.240492115425875,0.11049211542587534
2022-06-17 15:00:00,11.12625,11.233287116498607,0.10703711649860659
2022-06-17 16:00:00,11.1275,11.22475327183008,0.09725327183007981
2022-06-17 17:00:00,11.123750000000001,11.220924426088821,0.09717442608882298
2022-06-17 18:00:00,11.12375,11.224566348423087,0.10081634842308662
2022-06-17 19:00:00,11.12375,11.229960577129372,0.10621057712937154
2022-06-17 20:00:00,11.125,11.238307498390903,0.11330749839090437
2022-06-17 21:00:00,11.13,11.250138650504182,0.12013865050418371
2022-06-17 22:00:00,11.13125,11.262845955803478,0.13159595580347694
2022-06-17 23:00:00,11.13625,11.270050954730745,0.1338009547307455
2022-06-18 00:00:00,11.135000000000002,11.268190570692985,0.13319057069298545
2022-06-18 01:00:00,11.131250000000001,11.258672495172709,0.12742249517271054
2022-06-18 02:00:00,11.124999999999998,11.246496728169923,0.1214967281699213
2022-06-18 03:00:00,11.121250000000002,11.240836730315383,0.11958673031538325
2022-06-18 04:00:00,11.126250000000002,11.249478652649646,0.12322865264964711
2022-06-18 05:00:00,11.136249999999999,11.265433651576917,0.1291836515769169
2022-06-18 06:00:00,11.14625,11.275059804762929,0.1288098047629278
2022-06-18 07:00:00,11.15,11.273809804762928,0.12380980476292835
2022-06-18 08:00:00,11.153750000000002,11.271447114353142,0.117697114353144
2022-06-18 09:00:00,11.15875,11.275570961167134,0.1168209611671327
2022-06-18 10:00:00,11.164999999999997,11.282381731388115,0.11738173138811492
2022-06-18 11:00:00,11.172500000000001,11.288208270757348,0.11570827075734846
2022-06-18 12:00:00,11.175000000000002,11.283395194164344,0.10839519416434329
2022-06-18 13:00:00,11.1725,11.273503271830082,0.10100327183008018
2022-06-18 14:00:00,11.1675,11.270550579274834,0.10305057927483463
2022-06-18 15:00:00,11.1775,11.277224039905601,0.09972403990560075
2022-06-18 16:00:00,11.176250000000001,11.28567903883287,0.10942903883286959
2022-06-18 17:00:00,11.18,11.29163403776014,0.11163403776013836
2022-06-18 18:00:00,11.179999999999998,11.28753942287063,0.10753942287062901
2022-06-18 19:00:00,11.18375,11.290118268611886,0.10636826861188653
2022-06-18 20:00:00,11.1875,11.305512497318173,0.11801249731817287
2022-06-18 21:00:00,11.195,11.325454033469214,0.1304540334692137
2022-06-18 22:00:00,11.20625,11.345208646213262,0.13895864621326037
2022-06-18 23:00:00,11.215,11.360789798326541,0.14578979832654082
2022-06-19 00:00:00,11.2175,11.35568762605673,0.1381876260567323
2022-06-19 01:00:00,11.21,11.339960517563247,0.1299605175632479
2022-06-19 02:00:00,11.197500000000002,11.312974071332002,0.11547407133200238
