$STR WITHDRAWAL AT SEG31                                     ELEV OF WITHDRAWAL CENTERLINE:137.     

JDAY,QWD(m3s-1)
 35580.042,   21.2100
 35580.084,   21.2100
 35580.127,   21.2100
 35580.167,   21.2100
 35580.209,   21.2100
 35580.252,   21.2100
 35580.292,   21.2100
 35580.334,   21.2100
 35580.375,   21.2100
 35580.417,   21.2100
 35580.459,   21.2100
 35580.502,   21.2100
 35580.542,   21.2100
 35580.585,   21.2100
 35580.627,   21.2100
 35580.668,   21.2100
 35580.710,   21.2100
 35580.750,   21.2100
 35580.793,   21.2100
 35580.835,   21.2100
 35580.876,   21.2100
 35580.918,   21.2100
 35580.960,   21.2100
 35581.002,   21.2100
 35581.042,   21.1828
 35581.084,   21.1544
 35581.125,   21.1262
 35581.168,   21.0971
 35581.210,   21.0687
 35581.252,   21.0400
 35581.292,   21.0128
 35581.335,   20.9835
 35581.376,   20.9556
 35581.418,   20.9272
 35581.459,   20.8988
 35581.502,   20.8700
 35581.543,   20.8420
 35581.584,   20.8141
 35581.626,   20.7857
 35581.667,   20.7573
 35581.709,   20.7289
 35581.751,   20.7005
 35581.792,   20.6726
 35581.834,   20.6442
 35581.876,   20.6158
 35581.917,   20.5874
 35581.959,   20.5590
 35582.002,   20.5300
 35582.042,   20.4916
 35582.084,   20.4515
 35582.127,   20.4102
 35582.168,   20.3707
 35582.210,   20.3305
 35582.252,   20.2900
 35582.292,   20.2516
 35582.334,   20.2115
 35582.376,   20.1704
 35582.418,   20.1301
 35582.458,   20.0916
 35582.502,   20.0500
 35582.542,   20.0110
 35582.585,   19.9700
 35582.625,   19.9315
 35582.668,   19.8908
 35582.709,   19.8513
 35582.751,   19.8107
 35582.793,   19.7708
 35582.835,   19.7300
 35582.875,   19.6915
 35582.917,   19.6511
 35582.959,   19.6111
 35583.002,   19.5700
 35583.042,   19.5700
 35583.084,   19.5700
 35583.126,   19.5700
 35583.168,   19.5700
 35583.209,   19.5700
 35583.252,   19.5700
 35583.292,   19.5700
 35583.335,   19.5700
 35583.376,   19.5700
 35583.418,   19.5700
 35583.460,   19.5700
 35583.502,   19.5700
 35583.543,   19.5700
 35583.585,   19.5700
 35583.627,   19.5700
 35583.667,   19.5700
 35583.709,   19.5700
 35583.752,   19.5700
 35583.792,   19.5700
 35583.834,   19.5700
 35583.876,   19.5700
 35583.918,   19.5700
 35583.958,   19.5700
 35584.002,   19.5700
 35584.042,   19.5868
 35584.084,   19.6045
 35584.126,   19.6219
 35584.167,   19.6393
 35584.210,   19.6571
 35584.252,   19.6750
 35584.292,   19.6918
 35584.335,   19.7096
 35584.376,   19.7269
 35584.418,   19.7447
 35584.460,   19.7625
 35584.502,   19.7800
 35584.543,   19.7972
 35584.584,   19.8144
 35584.627,   19.8322
 35584.667,   19.8491
 35584.709,   19.8669
 35584.752,   19.8847
 35584.792,   19.9018
 35584.835,   19.9196
 35584.877,   19.9374
 35584.917,   19.9543
 35584.960,   19.9721
 35585.002,   19.9900
 35585.042,   20.0072
 35585.085,   20.0254
 35585.127,   20.0435
 35585.167,   20.0610
 35585.210,   20.0792
 35585.252,   20.0975
 35585.292,   20.1147
 35585.334,   20.1327
 35585.377,   20.1512
 35585.417,   20.1684
 35585.459,   20.1866
 35585.502,   20.2050
 35585.542,   20.2219
 35585.585,   20.2404
 35585.627,   20.2586
 35585.667,   20.2758
 35585.709,   20.2940
 35585.752,   20.3122
 35585.792,   20.3297
 35585.835,   20.3479
 35585.877,   20.3660
 35585.917,   20.3832
 35585.959,   20.4014
 35586.002,   20.4200
 35586.042,   20.4152
 35586.085,   20.4101
 35586.126,   20.4051
 35586.167,   20.4002
 35586.210,   20.3951
 35586.252,   20.3900
 35586.292,   20.3852
 35586.335,   20.3801
 35586.376,   20.3752
 35586.418,   20.3701
 35586.459,   20.3653
 35586.502,   20.3600
 35586.544,   20.3550
 35586.584,   20.3502
 35586.627,   20.3451
 35586.667,   20.3402
 35586.710,   20.3351
 35586.750,   20.3303
 35586.793,   20.3252
 35586.835,   20.3201
 35586.875,   20.3152
 35586.918,   20.3101
 35586.958,   20.3053
 35587.003,   20.3000
 35587.043,   20.3104
 35587.085,   20.3215
 35587.126,   20.3322
 35587.169,   20.3432
 35587.209,   20.3536
 35587.253,   20.3650
 35587.293,   20.3754
 35587.334,   20.3861
 35587.376,   20.3971
 35587.419,   20.4082
 35587.459,   20.4186
 35587.503,   20.4300
 35587.544,   20.4407
 35587.583,   20.4510
 35587.626,   20.4621
 35587.669,   20.4732
 35587.709,   20.4836
 35587.751,   20.4946
 35587.793,   20.5056
 35587.835,   20.5165
 35587.876,   20.5271
 35587.919,   20.5382
 35587.959,   20.5486
 35588.003,   20.5600
 35588.043,   20.5316
 35588.085,   20.5014
 35588.126,   20.4725
 35588.168,   20.4425
 35588.210,   20.4125
 35588.253,   20.3825
 35588.293,   20.3541
 35588.335,   20.3241
 35588.377,   20.2940
 35588.417,   20.2657
 35588.459,   20.2356
 35588.502,   20.2050
 35588.544,   20.1756
 35588.584,   20.1471
 35588.626,   20.1170
 35588.669,   20.0870
 35588.708,   20.0587
 35588.751,   20.0286
 35588.793,   19.9984
 35588.833,   19.9700
 35588.876,   19.9400
 35588.918,   19.9100
 35588.960,   19.8799
 35589.002,   19.8500
 35589.042,   19.8204
 35589.085,   19.7890
 35589.126,   19.7587
 35589.169,   19.7268
 35589.209,   19.6969
 35589.253,   19.6650
 35589.293,   19.6354
 35589.335,   19.6036
 35589.376,   19.5739
 35589.419,   19.5421
 35589.459,   19.5123
 35589.503,   19.4800
 35589.542,   19.4506
 35589.585,   19.4192
 35589.625,   19.3894
 35589.668,   19.3576
 35589.709,   19.3277
 35589.752,   19.2958
 35589.794,   19.2647
 35589.834,   19.2349
 35589.877,   19.2029
 35589.918,   19.1731
 35589.961,   19.1411
 35590.003,   19.1100
 35590.043,   19.1216
 35590.086,   19.1341
 35590.128,   19.1462
 35590.169,   19.1581
 35590.209,   19.1697
 35590.253,   19.1825
 35590.293,   19.1941
 35590.335,   19.2063
 35590.376,   19.2182
 35590.419,   19.2307
 35590.459,   19.2423
 35590.503,   19.2550
 35590.542,   19.2664
 35590.583,   19.2783
 35590.627,   19.2908
 35590.670,   19.3033
 35590.710,   19.3149
 35590.753,   19.3274
 35590.794,   19.3393
 35590.834,   19.3509
 35590.877,   19.3634
 35590.917,   19.3750
 35590.959,   19.3873
 35591.003,   19.4000
 35591.042,   19.4316
 35591.086,   19.4656
 35591.126,   19.4970
 35591.170,   19.5316
 35591.210,   19.5631
 35591.253,   19.5975
 35591.293,   19.6291
 35591.335,   19.6625
 35591.376,   19.6948
 35591.419,   19.7287
 35591.459,   19.7602
 35591.503,   19.7950
 35591.542,   19.8256
 35591.586,   19.8604
 35591.626,   19.8919
 35591.669,   19.9258
 35591.708,   19.9574
 35591.751,   19.9912
 35591.792,   20.0236
 35591.835,   20.0575
 35591.875,   20.0890
 35591.918,   20.1229
 35591.961,   20.1567
 35592.003,   20.1900
 35592.043,   20.2308
 35592.086,   20.2746
 35592.126,   20.3160
 35592.168,   20.3581
 35592.210,   20.4019
 35592.253,   20.4450
 35592.293,   20.4858
 35592.334,   20.5273
 35592.378,   20.5723
 35592.418,   20.6131
 35592.460,   20.6569
 35592.503,   20.7000
 35592.544,   20.7414
 35592.585,   20.7835
 35592.628,   20.8273
 35592.668,   20.8681
 35592.710,   20.9112
 35592.751,   20.9530
 35592.794,   20.9970
 35592.834,   21.0377
 35592.877,   21.0814
 35592.918,   21.1235
 35592.959,   21.1655
 35593.003,   21.2100
 35593.043,   21.2416
 35593.086,   21.2755
 35593.126,   21.3074
 35593.168,   21.3407
 35593.209,   21.3727
 35593.253,   21.4075
 35593.293,   21.4402
 35593.335,   21.4718
 35593.378,   21.5060
 35593.418,   21.5380
 35593.459,   21.5699
 35593.503,   21.6050
 35593.543,   21.6365
 35593.585,   21.6693
 35593.627,   21.7025
 35593.669,   21.7358
 35593.709,   21.7670
 35593.751,   21.8006
 35593.793,   21.8332
 35593.835,   21.8667
 35593.877,   21.9000
 35593.918,   21.9319
 35593.961,   21.9667
 35594.002,   22.0000
 35594.043,   22.0308
 35594.084,   22.0616
 35594.127,   22.0951
 35594.167,   22.1258
 35594.209,   22.1579
 35594.254,   22.1925
 35594.294,   22.2233
 35594.337,   22.2563
 35594.378,   22.2881
 35594.418,   22.3192
 35594.459,   22.3507
 35594.503,   22.3850
 35594.545,   22.4169
 35594.585,   22.4474
 35594.629,   22.4811
 35594.667,   22.5106
 35594.709,   22.5427
 35594.752,   22.5765
 35594.793,   22.6078
 35594.835,   22.6399
 35594.879,   22.6737
 35594.919,   22.7045
 35594.959,   22.7353
 35595.004,   22.7700
 35595.044,   22.7576
 35595.084,   22.7452
 35595.127,   22.7318
 35595.169,   22.7187
 35595.210,   22.7063
 35595.254,   22.6925
 35595.294,   22.6801
 35595.334,   22.6677
 35595.376,   22.6546
 35595.420,   22.6410
 35595.460,   22.6285
 35595.504,   22.6150
 35595.545,   22.6024
 35595.587,   22.5893
 35595.626,   22.5772
 35595.667,   22.5645
 35595.710,   22.5507
 35595.752,   22.5383
 35595.793,   22.5253
 35595.837,   22.5119
 35595.878,   22.4991
 35595.918,   22.4867
 35595.963,   22.4729
 35596.004,   22.4600
 35596.044,   22.4112
 35596.084,   22.3624
 35596.127,   22.3105
 35596.168,   22.2600
 35596.210,   22.2063
 35596.254,   22.1550
 35596.294,   22.1062
 35596.336,   22.0553
 35596.377,   22.0047
 35596.417,   21.9561
 35596.460,   21.9024
 35596.504,   21.8500
 35596.545,   21.8002
 35596.587,   21.7493
 35596.626,   21.7007
 35596.670,   21.6471
 35596.710,   21.5985
 35596.754,   21.5450
 35596.792,   21.4987
 35596.835,   21.4464
 35596.876,   21.3965
 35596.920,   21.3430
 35596.959,   21.2944
 35597.004,   21.2400
 35597.044,   21.2228
 35597.084,   21.2056
 35597.126,   21.1873
 35597.169,   21.1692
 35597.208,   21.1520
 35597.254,   21.1325
 35597.294,   21.1153
 35597.335,   21.0974
 35597.378,   21.0792
 35597.418,   21.0621
 35597.460,   21.0433
 35597.504,   21.0250
 35597.544,   21.0075
 35597.587,   20.9892
 35597.627,   20.9721
 35597.670,   20.9534
 35597.710,   20.9363
 35597.752,   20.9184
 35597.792,   20.9008
 35597.836,   20.8821
 35597.876,   20.8650
 35597.919,   20.8463
 35597.959,   20.8292
 35598.004,   20.8100
 35598.044,   20.8488
 35598.084,   20.8876
 35598.126,   20.9286
 35598.169,   20.9703
 35598.209,   21.0091
 35598.254,   21.0525
 35598.294,   21.0913
 35598.336,   21.1323
 35598.375,   21.1705
 35598.419,   21.2127
 35598.459,   21.2515
 35598.504,   21.2950
 35598.542,   21.3325
 35598.585,   21.3742
 35598.625,   21.4129
 35598.669,   21.4551
 35598.709,   21.4939
 35598.752,   21.5361
 35598.795,   21.5778
 35598.835,   21.6166
 35598.878,   21.6587
 35598.918,   21.6975
 35598.958,   21.7363
 35599.004,   21.7800
 35599.044,   21.7956
 35599.084,   21.8112
 35599.126,   21.8278
 35599.169,   21.8446
 35599.209,   21.8603
 35599.254,   21.8775
 35599.293,   21.8931
 35599.336,   21.9096
 35599.377,   21.9255
 35599.417,   21.9412
 35599.460,   21.9583
 35599.504,   21.9750
 35599.545,   21.9911
 35599.584,   22.0063
 35599.628,   22.0234
 35599.668,   22.0391
 35599.708,   22.0548
 35599.752,   22.0719
 35599.795,   22.0885
 35599.835,   22.1042
 35599.875,   22.1198
 35599.919,   22.1371
 35599.960,   22.1527
 35600.004,   22.1700
 35600.044,   22.1916
 35600.084,   22.2132
 35600.125,   22.2354
 35600.167,   22.2581
 35600.210,   22.2822
 35600.254,   22.3050
 35600.294,   22.3266
 35600.338,   22.3500
 35600.375,   22.3702
 35600.420,   22.3944
 35600.460,   22.4160
 35600.505,   22.4400
 35600.546,   22.4622
 35600.586,   22.4842
 35600.627,   22.5058
 35600.669,   22.5291
 35600.710,   22.5518
 35600.751,   22.5733
 35600.794,   22.5967
 35600.836,   22.6192
 35600.878,   22.6412
 35600.920,   22.6645
 35600.961,   22.6863
 35601.005,   22.7100
 35601.044,   22.6976
 35601.085,   22.6852
 35601.127,   22.6722
 35601.170,   22.6584
 35601.210,   22.6460
 35601.255,   22.6325
 35601.295,   22.6201
 35601.334,   22.6079
 35601.375,   22.5950
 35601.418,   22.5819
 35601.460,   22.5691
 35601.505,   22.5550
 35601.545,   22.5425
 35601.585,   22.5301
 35601.625,   22.5177
 35601.670,   22.5039
 35601.709,   22.4918
 35601.755,   22.4775
 35601.795,   22.4651
 35601.835,   22.4524
 35601.876,   22.4394
 35601.920,   22.4262
 35601.961,   22.4131
 35602.004,   22.4000
 35602.045,   22.3828
 35602.084,   22.3656
 35602.129,   22.3464
 35602.167,   22.3301
 35602.210,   22.3113
 35602.251,   22.2925
 35602.292,   22.2748
 35602.334,   22.2571
 35602.376,   22.2388
 35602.417,   22.2210
 35602.459,   22.2031
 35602.501,   22.1850
 35602.542,   22.1672
 35602.584,   22.1492
 35602.625,   22.1317
 35602.668,   22.1134
 35602.709,   22.0955
 35602.751,   22.0776
 35602.793,   22.0599
 35602.834,   22.0428
 35602.876,   22.0245
 35602.919,   22.0060
 35602.959,   21.9891
 35603.003,   21.9700
 35603.043,   21.9804
 35603.084,   21.9916
 35603.126,   22.0021
 35603.168,   22.0128
 35603.210,   22.0240
 35603.253,   22.0350
 35603.293,   22.0454
 35603.335,   22.0562
 35603.376,   22.0669
 35603.420,   22.0782
 35603.460,   22.0886
 35603.505,   22.1000
 35603.542,   22.1097
 35603.587,   22.1215
 35603.626,   22.1315
 35603.667,   22.1423
 35603.710,   22.1538
 35603.752,   22.1642
 35603.792,   22.1748
 35603.835,   22.1861
 35603.877,   22.1970
 35603.918,   22.2075
 35603.963,   22.2191
 35604.005,   22.2300
 35604.045,   22.2152
 35604.085,   22.2004
 35604.126,   22.1852
 35604.170,   22.1683
 35604.210,   22.1535
 35604.255,   22.1375
 35604.295,   22.1227
 35604.336,   22.1074
 35604.377,   22.0923
 35604.420,   22.0758
 35604.460,   22.0610
 35604.505,   22.0450
 35604.546,   22.0297
 35604.587,   22.0146
 35604.627,   21.9998
 35604.670,   21.9834
 35604.710,   21.9686
 35604.751,   21.9539
 35604.793,   21.9384
 35604.837,   21.9221
 35604.876,   21.9074
 35604.920,   21.8911
 35604.961,   21.8763
 35605.001,   21.8600
 35605.042,   21.8637
 35605.084,   21.8672
 35605.126,   21.8709
 35605.170,   21.8750
 35605.210,   21.8786
 35605.255,   21.8825
 35605.295,   21.8861
 35605.335,   21.8898
 35605.379,   21.8937
 35605.420,   21.8974
 35605.460,   21.9011
 35605.505,   21.9050
 35605.545,   21.9087
 35605.586,   21.9123
 35605.626,   21.9159
 35605.670,   21.9199
 35605.710,   21.9235
 35605.751,   21.9273
 35605.795,   21.9312
 35605.836,   21.9348
 35605.876,   21.9384
 35605.920,   21.9425
 35605.961,   21.9462
 35606.004,   21.9500
 35606.042,   21.9904
 35606.084,   22.0308
 35606.129,   22.0754
 35606.170,   22.1179
 35606.210,   22.1582
 35606.255,   22.2025
 35606.295,   22.2429
 35606.334,   22.2835
 35606.376,   22.3251
 35606.420,   22.3692
 35606.460,   22.4103
 35606.504,   22.4550
 35606.545,   22.4955
 35606.586,   22.5369
 35606.626,   22.5773
 35606.669,   22.6218
 35606.710,   22.6649
 35606.754,   22.7074
 35606.795,   22.7487
 35606.835,   22.7896
 35606.875,   22.8312
 35606.920,   22.8748
 35606.959,   22.9146
 35607.004,   22.9600
 35607.044,   22.9852
 35607.084,   23.0104
 35607.128,   23.0377
 35607.169,   23.0638
 35607.209,   23.0889
 35607.254,   23.1175
 35607.294,   23.1427
 35607.337,   23.1699
 35607.379,   23.1960
 35607.419,   23.2211
 35607.459,   23.2462
 35607.504,   23.2750
 35607.543,   23.2993
 35607.584,   23.3254
 35607.628,   23.3533
 35607.668,   23.3784
 35607.710,   23.4062
 35607.752,   23.4313
 35607.794,   23.4576
 35607.834,   23.4827
 35607.878,   23.5106
 35607.917,   23.5353
 35607.962,   23.5636
 35608.004,   23.5900
 35608.044,   23.5648
 35608.084,   23.5396
 35608.126,   23.5131
 35608.168,   23.4869
 35608.210,   23.4591
 35608.254,   23.4325
 35608.294,   23.4073
 35608.336,   23.3810
 35608.377,   23.3548
 35608.417,   23.3297
 35608.460,   23.3019
 35608.504,   23.2750
 35608.545,   23.2490
 35608.587,   23.2228
 35608.627,   23.1976
 35608.667,   23.1724
 35608.710,   23.1447
 35608.751,   23.1195
 35608.793,   23.0933
 35608.837,   23.0655
 35608.877,   23.0403
 35608.920,   23.0125
 35608.961,   22.9874
 35609.004,   22.9600
 35609.044,   22.9488
 35609.084,   22.9376
 35609.128,   22.9254
 35609.169,   22.9137
 35609.209,   22.9026
 35609.254,   22.8900
 35609.294,   22.8788
 35609.336,   22.8671
 35609.378,   22.8553
 35609.417,   22.8442
 35609.460,   22.8320
 35609.504,   22.8200
 35609.544,   22.8087
 35609.586,   22.7969
 35609.626,   22.7857
 35609.669,   22.7736
 35609.709,   22.7625
 35609.752,   22.7504
 35609.795,   22.7384
 35609.835,   22.7273
 35609.878,   22.7151
 35609.918,   22.7040
 35609.961,   22.6919
 35610.003,   22.6800
 35610.043,   22.6720
 35610.087,   22.6633
 35610.127,   22.6553
 35610.167,   22.6472
 35610.210,   22.6387
 35610.253,   22.6300
 35610.293,   22.6220
 35610.336,   22.6135
 35610.376,   22.6055
 35610.419,   22.5969
 35610.459,   22.5889
 35610.503,   22.5800
 35610.545,   22.5717
 35610.585,   22.5637
 35610.628,   22.5551
 35610.668,   22.5471
 35610.710,   22.5385
 35610.750,   22.5305
 35610.794,   22.5218
 35610.834,   22.5138
 35610.877,   22.5053
 35610.920,   22.4967
 35610.959,   22.4887
 35611.003,   22.4800
 35611.043,   22.4676
 35611.086,   22.4543
 35611.128,   22.4413
 35611.169,   22.4286
 35611.208,   22.4163
 35611.253,   22.4025
 35611.293,   22.3901
 35611.334,   22.3774
 35611.378,   22.3638
 35611.418,   22.3514
 35611.460,   22.3382
 35611.503,   22.3250
 35611.543,   22.3126
 35611.584,   22.2998
 35611.627,   22.2866
 35611.669,   22.2734
 35611.709,   22.2611
 35611.752,   22.2479
 35611.793,   22.2350
 35611.836,   22.2218
 35611.875,   22.2095
 35611.918,   22.1963
 35611.960,   22.1831
 35612.003,   22.1700
 35612.043,   22.1700
 35612.085,   22.1700
 35612.127,   22.1700
