$STR WITHDRAWAL AT SEG31                                     ELEV OF WITHDRAWAL CENTERLINE:137.     

JDAY,T(C)
 35616.170,   13.18
 35616.209,   13.19
 35616.257,   13.22
 35616.297,   13.21
 35616.339,   13.20
 35616.380,   13.25
 35616.420,   13.32
 35616.460,   13.35
 35616.507,   13.33
 35616.546,   13.30
 35616.584,   13.29
 35616.630,   13.29
 35616.669,   13.29
 35616.710,   13.29
 35616.755,   13.26
 35616.794,   13.24
 35616.840,   13.23
 35616.880,   13.23
 35616.920,   13.24
 35616.959,   13.26
 35617.006,   13.30
 35617.047,   13.33
 35617.087,   13.37
 35617.129,   13.42
 35617.170,   13.42
 35617.210,   13.42
 35617.257,   13.42
 35617.297,   13.40
 35617.339,   13.38
 35617.380,   13.37
 35617.420,   13.38
 35617.460,   13.39
 35617.507,   13.40
 35617.549,   13.41
 35617.585,   13.42
 35617.630,   13.43
 35617.670,   13.44
 35617.710,   13.44
 35617.751,   13.45
 35617.794,   13.46
 35617.834,   13.49
 35617.880,   13.50
 35617.920,   13.49
 35617.961,   13.49
 35618.007,   13.49
 35618.046,   13.49
 35618.087,   13.50
 35618.128,   13.51
 35618.170,   13.51
 35618.210,   13.51
 35618.257,   13.51
 35618.297,   13.52
 35618.338,   13.53
 35618.380,   13.54
 35618.417,   13.54
 35618.460,   13.53
 35618.507,   13.48
 35618.549,   13.47
 35618.583,   13.49
 35618.627,   13.51
 35618.668,   13.51
 35618.710,   13.52
 35618.757,   13.50
 35618.794,   13.51
 35618.834,   13.55
 35618.877,   13.61
 35618.920,   13.64
 35618.962,   13.63
 35619.007,   13.64
 35619.047,   13.64
 35619.086,   13.63
 35619.127,   13.60
 35619.170,   13.54
 35619.210,   13.51
 35619.257,   13.51
 35619.296,   13.53
 35619.337,   13.50
 35619.377,   13.47
 35619.420,   13.50
 35619.460,   13.53
 35619.506,   13.51
 35619.543,   13.54
 35619.586,   13.57
 35619.627,   13.50
 35619.668,   13.50
 35619.709,   13.53
 35619.753,   13.58
 35619.794,   13.62
 35619.836,   13.62
 35619.876,   13.67
 35619.918,   13.70
 35619.963,   13.65
 35620.005,   13.60
 35620.045,   13.55
 35620.087,   13.54
 35620.129,   13.54
 35620.167,   13.55
 35620.210,   13.60
 35620.257,   13.66
 35620.296,   13.67
 35620.334,   13.65
 35620.380,   13.59
 35620.420,   13.55
 35620.460,   13.55
 35620.506,   13.54
 35620.542,   13.54
 35620.585,   13.54
 35620.628,   13.56
 35620.670,   13.58
 35620.710,   13.57
 35620.751,   13.54
 35620.795,   13.54
 35620.837,   13.53
 35620.877,   13.56
 35620.920,   13.63
 35620.965,   13.67
 35621.006,   13.67
 35621.047,   13.67
 35621.086,   13.66
 35621.125,   13.62
 35621.168,   13.62
 35621.210,   13.67
 35621.256,   13.70
 35621.297,   13.70
 35621.337,   13.70
 35621.379,   13.72
 35621.419,   13.73
 35621.459,   13.73
 35621.506,   13.74
 35621.544,   13.74
 35621.584,   13.75
 35621.630,   13.79
 35621.670,   13.80
 35621.710,   13.80
 35621.754,   13.77
 35621.794,   13.72
 35621.836,   13.71
 35621.880,   13.73
 35621.919,   13.75
 35621.963,   13.76
 35622.006,   13.76
 35622.046,   13.76
 35622.086,   13.78
 35622.128,   13.80
 35622.167,   13.78
 35622.210,   13.75
 35622.256,   13.75
 35622.296,   13.75
 35622.336,   13.74
 35622.375,   13.73
 35622.420,   13.77
 35622.460,   13.77
 35622.505,   13.75
 35622.544,   13.74
 35622.587,   13.75
 35622.627,   13.76
 35622.667,   13.78
 35622.710,   13.80
 35622.752,   13.82
 35622.795,   13.83
 35622.834,   13.83
 35622.877,   13.82
 35622.920,   13.84
 35622.962,   13.90
 35623.005,   13.89
 35623.045,   13.83
 35623.086,   13.84
 35623.126,   13.90
 35623.169,   13.96
 35623.210,   13.93
 35623.256,   13.86
 35623.296,   13.87
 35623.339,   13.91
 35623.380,   13.94
 35623.420,   13.94
 35623.460,   13.94
 35623.506,   13.92
 35623.546,   13.92
 35623.585,   13.91
 35623.626,   13.91
 35623.669,   13.93
 35623.708,   13.93
 35623.751,   13.93
 35623.794,   13.96
 35623.836,   13.99
 35623.875,   13.98
 35623.920,   13.95
 35623.964,   13.91
 35624.005,   13.90
 35624.045,   13.96
 35624.085,   13.99
 35624.126,   13.95
 35624.170,   13.91
 35624.210,   13.96
 35624.256,   13.97
 35624.296,   13.93
 35624.337,   13.92
 35624.380,   13.90
 35624.420,   13.93
 35624.460,   13.96
 35624.506,   13.93
 35624.547,   13.89
 35624.584,   13.89
 35624.630,   13.92
 35624.667,   13.93
 35624.710,   13.92
 35624.754,   13.88
 35624.794,   13.95
 35624.838,   14.03
 35624.877,   14.13
 35624.918,   14.12
 35624.960,   14.02
 35625.005,   13.96
 35625.045,   13.97
 35625.085,   14.06
 35625.127,   14.06
 35625.169,   13.99
 35625.210,   13.95
 35625.255,   13.94
 35625.295,   13.97
 35625.338,   14.01
 35625.377,   14.03
 35625.417,   14.03
 35625.460,   14.00
 35625.505,   13.99
 35625.542,   14.01
 35625.587,   14.04
 35625.627,   14.04
 35625.670,   14.04
 35625.710,   14.09
 35625.751,   14.08
 35625.796,   14.13
 35625.837,   14.23
 35625.875,   14.28
 35625.920,   14.22
 35625.963,   14.14
 35626.004,   14.14
 35626.044,   14.18
 35626.084,   14.24
 35626.127,   14.19
 35626.170,   14.03
 35626.210,   14.01
 35626.255,   14.06
 35626.295,   14.06
 35626.335,   14.09
 35626.375,   14.10
 35626.420,   14.08
 35626.460,   14.08
 35626.505,   14.11
 35626.545,   14.10
 35626.584,   14.06
 35626.628,   14.08
 35626.670,   14.14
 35626.709,   14.18
 35626.752,   14.23
 35626.793,   14.23
 35626.835,   14.25
 35626.879,   14.30
 35626.919,   14.35
 35626.959,   14.40
 35627.004,   14.39
 35627.045,   14.34
 35627.084,   14.27
 35627.128,   14.21
 35627.168,   14.12
 35627.210,   14.10
 35627.254,   14.11
 35627.294,   14.13
 35627.335,   14.16
 35627.379,   14.16
 35627.418,   14.16
 35627.460,   14.21
 35627.504,   14.23
 35627.543,   14.18
 35627.584,   14.15
 35627.628,   14.17
 35627.667,   14.19
 35627.710,   14.26
 35627.754,   14.28
 35627.795,   14.33
 35627.835,   14.37
 35627.878,   14.38
 35627.918,   14.44
 35627.961,   14.45
 35628.004,   14.29
 35628.044,   14.14
 35628.084,   14.09
 35628.126,   14.12
 35628.169,   14.15
 35628.208,   14.22
 35628.253,   14.30
 35628.293,   14.32
 35628.334,   14.33
 35628.377,   14.33
 35628.417,   14.28
 35628.460,   14.21
 35628.503,   14.30
 35628.543,   14.40
 35628.586,   14.59
 35628.625,   14.72
 35628.668,   14.77
 35628.710,   14.75
 35628.751,   14.72
 35628.794,   14.71
 35628.834,   14.72
 35628.877,   14.72
 35628.919,   14.54
 35628.959,   14.53
 35629.003,   14.51
 35629.043,   14.35
 35629.086,   14.21
 35629.128,   14.15
 35629.169,   14.11
 35629.209,   14.18
 35629.253,   14.26
 35629.293,   14.20
 35629.335,   14.23
 35629.376,   14.32
 35629.419,   14.23
 35629.459,   14.17
 35629.503,   14.23
 35629.542,   14.30
 35629.586,   14.35
 35629.626,   14.40
 35629.669,   14.45
 35629.709,   14.46
 35629.752,   14.42
 35629.793,   14.41
 35629.836,   14.47
 35629.876,   14.54
 35629.919,   14.62
 35629.959,   14.71
 35630.003,   14.68
 35630.043,   14.58
 35630.086,   14.56
 35630.125,   14.56
 35630.169,   14.56
 35630.209,   14.58
 35630.253,   14.59
 35630.293,   14.58
 35630.335,   14.55
 35630.376,   14.51
 35630.419,   14.48
 35630.459,   14.51
 35630.503,   14.53
 35630.545,   14.58
 35630.586,   14.79
 35630.626,   14.82
 35630.668,   14.68
 35630.708,   14.67
 35630.751,   14.60
 35630.792,   14.50
 35630.835,   14.58
 35630.875,   14.74
 35630.918,   14.80
 35630.961,   14.82
 35631.003,   14.77
 35631.043,   14.53
 35631.086,   14.18
 35631.126,   14.16
 35631.167,   14.10
 35631.210,   14.14
 35631.253,   14.57
 35631.293,   14.75
 35631.335,   14.75
 35631.376,   14.67
 35631.419,   14.62
 35631.459,   14.56
 35631.503,   14.52
 35631.544,   14.58
 35631.585,   14.71
 35631.628,   14.87
 35631.667,   14.96
 35631.710,   14.95
 35631.751,   14.94
 35631.794,   14.92
 35631.834,   14.91
 35631.876,   14.91
 35631.919,   14.94
 35631.958,   14.91
 35632.003,   14.80
 35632.042,   14.54
 35632.085,   14.48
 35632.126,   14.44
 35632.168,   14.49
 35632.209,   14.77
 35632.252,   14.80
 35632.292,   14.79
 35632.335,   14.70
 35632.376,   14.65
 35632.417,   14.68
 35632.459,   14.68
 35632.502,   14.70
 35632.543,   14.74
 35632.585,   14.78
 35632.626,   14.74
 35632.667,   14.76
 35632.708,   14.82
 35632.752,   14.94
 35632.792,   15.13
 35632.835,   15.33
 35632.877,   15.43
 35632.919,   15.32
 35632.959,   14.81
 35633.002,   14.46
 35633.042,   14.30
 35633.085,   14.14
 35633.126,   14.31
 35633.169,   14.67
 35633.209,   14.99
 35633.252,   15.08
 35633.292,   15.05
 35633.333,   14.92
 35633.376,   14.82
 35633.419,   14.76
 35633.459,   14.75
 35633.502,   14.77
 35633.544,   14.79
 35633.584,   14.83
 35633.626,   14.87
 35633.669,   14.94
 35633.709,   15.00
 35633.751,   15.10
 35633.794,   15.24
 35633.834,   15.39
 35633.877,   15.49
 35633.919,   15.43
 35633.959,   15.25
 35634.002,   15.06
 35634.042,   14.72
 35634.085,   14.65
 35634.127,   14.66
 35634.167,   14.71
 35634.209,   14.94
 35634.252,   14.94
 35634.292,   14.95
 35634.334,   14.93
 35634.377,   14.92
 35634.417,   14.90
 35634.459,   14.91
 35634.502,   14.96
 35634.542,   14.97
 35634.584,   14.97
 35634.627,   14.94
 35634.667,   14.94
 35634.709,   15.01
 35634.752,   15.09
 35634.792,   15.20
 35634.835,   15.30
 35634.877,   15.37
 35634.917,   15.37
 35634.960,   15.33
 35635.002,   15.26
 35635.042,   15.16
 35635.085,   15.17
 35635.127,   15.18
 35635.167,   15.14
 35635.210,   15.16
 35635.252,   15.12
 35635.292,   15.03
 35635.335,   15.01
 35635.375,   15.01
 35635.418,   15.13
 35635.460,   15.21
 35635.502,   15.25
 35635.543,   15.29
 35635.585,   15.28
 35635.625,   15.28
 35635.668,   15.23
 35635.710,   15.22
 35635.750,   15.23
 35635.793,   15.26
 35635.835,   15.35
 35635.875,   15.42
 35635.918,   15.41
 35635.960,   15.34
 35636.003,   15.28
 35636.043,   15.27
 35636.085,   15.28
 35636.126,   15.25
 35636.169,   15.16
 35636.209,   15.10
 35636.253,   15.06
 35636.293,   15.05
 35636.334,   15.04
 35636.377,   15.06
 35636.419,   15.08
 35636.459,   15.14
 35636.503,   15.21
 35636.544,   15.21
 35636.585,   15.23
 35636.626,   15.27
 35636.667,   15.29
 35636.710,   15.32
 35636.750,   15.35
 35636.794,   15.37
 35636.834,   15.37
 35636.875,   15.35
 35636.917,   15.37
 35636.959,   15.37
 35637.003,   15.40
 35637.043,   15.41
 35637.086,   15.43
 35637.126,   15.44
 35637.168,   15.45
 35637.209,   15.43
 35637.253,   15.37
 35637.293,   15.34
 35637.336,   15.32
 35637.377,   15.30
 35637.417,   15.29
 35637.460,   15.30
 35637.503,   15.29
 35637.544,   15.31
 35637.583,   15.33
 35637.627,   15.28
 35637.668,   15.29
 35637.710,   15.27
 35637.750,   15.36
 35637.792,   15.38
 35637.834,   15.49
 35637.876,   15.51
 35637.918,   15.38
 35637.961,   15.36
 35638.003,   15.41
 35638.043,   15.51
 35638.085,   15.58
 35638.128,   15.56
 35638.168,   15.52
 35638.209,   15.50
 35638.252,   15.55
 35638.293,   15.54
 35638.334,   15.49
 35638.376,   15.46
 35638.418,   15.49
 35638.460,   15.49
 35638.502,   15.48
 35638.542,   15.51
 35638.585,   15.31
 35638.627,   15.29
 35638.668,   15.33
 35638.710,   15.39
 35638.751,   15.40
 35638.793,   15.39
 35638.835,   15.44
 35638.876,   15.48
 35638.918,   15.47
 35638.959,   15.47
 35639.003,   15.46
 35639.043,   15.43
 35639.085,   15.42
 35639.126,   15.40
 35639.167,   15.42
 35639.209,   15.44
 35639.252,   15.42
 35639.293,   15.40
 35639.336,   15.39
 35639.376,   15.37
 35639.417,   15.39
 35639.458,   15.41
 35639.502,   15.42
 35639.542,   15.44
 35639.584,   15.45
 35639.626,   15.43
 35639.667,   15.28
 35639.709,   15.31
 35639.751,   15.37
 35639.792,   15.56
 35639.834,   15.59
 35639.876,   15.60
 35639.917,   15.47
 35639.960,   15.49
 35640.002,   15.47
 35640.042,   15.44
 35640.084,   15.46
 35640.126,   15.50
 35640.168,   15.51
 35640.210,   15.44
 35640.256,   15.39
 35640.297,   15.37
 35640.337,   15.34
 35640.379,   15.30
 35640.420,   15.37
 35640.460,   15.40
 35640.506,   15.35
 35640.546,   15.34
 35640.587,   15.18
 35640.629,   15.23
 35640.669,   15.24
 35640.709,   15.27
 35640.755,   15.33
 35640.796,   15.33
 35640.838,   15.29
 35640.878,   15.28
 35640.918,   15.34
 35640.959,   15.40
 35641.006,   15.48
 35641.046,   15.53
 35641.085,   15.55
 35641.130,   15.52
 35641.170,   15.50
 35641.210,   15.48
 35641.256,   15.47
 35641.296,   15.54
 35641.338,   15.75
 35641.379,   15.77
 35641.420,   15.76
 35641.460,   15.56
 35641.506,   15.48
 35641.548,   15.45
 35641.586,   15.45
 35641.626,   15.47
 35641.670,   15.46
 35641.710,   15.53
 35641.754,   15.55
 35641.793,   15.43
 35641.838,   15.45
 35641.876,   15.48
 35641.919,   15.51
 35641.964,   15.53
 35642.004,   15.45
 35642.045,   15.36
 35642.086,   15.38
 35642.130,   15.38
 35642.170,   15.34
 35642.210,   15.38
 35642.255,   15.45
 35642.296,   15.47
 35642.334,   15.48
 35642.377,   15.46
 35642.420,   15.43
 35642.460,   15.43
 35642.506,   15.42
 35642.547,   15.48
 35642.587,   15.54
 35642.628,   15.48
 35642.668,   15.43
 35642.710,   15.30
 35642.753,   15.33
 35642.793,   15.70
 35642.835,   15.98
 35642.876,   16.14
 35642.920,   16.05
 35642.960,   15.57
 35643.004,   15.15
 35643.046,   15.07
 35643.085,   15.14
 35643.126,   15.23
 35643.170,   15.48
 35643.210,   15.85
 35643.256,   15.96
 35643.294,   15.88
 35643.338,   15.53
 35643.377,   15.41
 35643.420,   15.38
 35643.459,   15.43
 35643.506,   15.50
 35643.543,   15.54
 35643.584,   15.58
 35643.626,   15.61
 35643.667,   15.60
 35643.710,   15.58
 35643.753,   15.59
 35643.795,   15.64
 35643.834,   15.72
 35643.876,   15.79
 35643.918,   15.77
 35643.960,   15.68
 35644.005,   15.58
 35644.045,   15.55
 35644.085,   15.57
 35644.128,   15.65
 35644.167,   15.70
 35644.210,   15.72
 35644.256,   15.69
 35644.296,   15.64
 35644.336,   15.58
 35644.378,   15.57
 35644.420,   15.66
 35644.460,   15.73
 35644.505,   15.77
 35644.545,   15.79
 35644.587,   15.79
 35644.626,   15.80
 35644.670,   15.81
 35644.710,   15.81
 35644.755,   15.79
 35644.794,   15.81
 35644.837,   15.92
 35644.878,   15.95
 35644.918,   15.92
 35644.964,   15.95
 35645.005,   15.93
 35645.044,   15.83
 35645.085,   15.78
 35645.126,   15.78
 35645.168,   15.80
 35645.210,   15.83
 35645.253,   15.86
 35645.295,   15.86
 35645.334,   15.84
 35645.377,   15.82
 35645.420,   15.80
 35645.460,   15.81
 35645.504,   15.80
 35645.546,   15.77
 35645.584,   15.76
 35645.629,   15.77
 35645.668,   15.80
 35645.710,   15.77
 35645.752,   15.74
 35645.794,   15.72
 35645.835,   15.66
 35645.875,   15.74
 35645.917,   15.78
 35645.961,   15.92
 35646.005,   16.04
 35646.045,   15.94
 35646.085,   15.78
 35646.127,   15.75
 35646.169,   15.76
 35646.210,   15.80
 35646.256,   15.90
 35646.296,   15.94
 35646.338,   15.90
 35646.375,   15.86
 35646.420,   15.83
 35646.460,   15.81
 35646.505,   15.81
 35646.542,   15.84
 35646.585,   15.91
 35646.625,   15.95
 35646.668,   15.94
 35646.709,   15.90
 35646.752,   15.87
 35646.796,   15.89
 35646.838,   15.93
 35646.879,   15.98
 35646.920,   16.02
 35646.959,   16.03
 35647.005,   15.97
 35647.046,   15.80
 35647.085,   15.77
 35647.129,   15.76
 35647.170,   15.81
 35647.209,   15.87
 35647.253,   15.91
 35647.295,   15.90
 35647.337,   15.85
 35647.375,   15.82
 35647.420,   15.81
 35647.459,   15.82
 35647.505,   15.86
 35647.544,   15.88
 35647.585,   15.90
 35647.629,   15.90
 35647.669,   15.87
 35647.709,   15.87
 35647.754,   15.87
 35647.793,   15.87
 35647.833,   15.89
 35647.878,   15.92
 35647.918,   15.91
 35647.963,   15.89
 35648.005,   15.88
 35648.045,   15.87
 35648.085,   15.89
 35648.126,   15.93
 35648.170,   15.97
 35648.210,   15.96
 35648.254,   15.95
 35648.294,   15.93
 35648.337,   15.91
 35648.378,   15.88
 35648.418,   15.87
 35648.460,   15.88
 35648.504,   15.89
 35648.544,   15.91
 35648.586,   15.90
 35648.625,   15.89
 35648.669,   15.89
 35648.709,   15.88
 35648.752,   15.90
 35648.794,   15.91
 35648.834,   15.94
 35648.877,   15.94
 35648.920,   15.96
 35648.960,   15.94
 35649.003,   15.90
 35649.043,   15.94
 35649.087,   16.01
 35649.126,   16.04
 35649.169,   16.02
 35649.209,   16.00
 35649.253,   16.00
 35649.293,   15.99
 35649.336,   15.98
 35649.375,   15.98
 35649.419,   16.00
 35649.459,   16.01
 35649.503,   16.03
 35649.542,   16.03
 35649.585,   16.01
 35649.625,   15.99
 35649.669,   15.99
 35649.709,   16.01
 35649.752,   16.03
 35649.795,   16.03
 35649.835,   16.04
 35649.875,   16.04
 35649.919,   16.04
 35649.959,   16.04
 35650.004,   16.04
 35650.043,   16.07
 35650.087,   16.10
 35650.126,   16.12
 35650.169,   16.13
 35650.209,   16.13
 35650.253,   16.11
 35650.293,   16.10
 35650.336,   16.10
 35650.376,   16.10
 35650.420,   16.10
 35650.460,   16.11
 35650.503,   16.11
 35650.544,   16.12
 35650.587,   16.11
 35650.627,   16.08
 35650.667,   16.07
 35650.710,   16.09
 35650.751,   16.11
 35650.794,   16.11
 35650.834,   16.10
 35650.878,   16.09
 35650.918,   16.11
 35650.962,   16.08
 35651.004,   16.10
 35651.044,   16.11
 35651.084,   16.09
 35651.126,   16.13
 35651.169,   16.18
 35651.208,   16.19
 35651.254,   16.16
 35651.294,   16.16
 35651.336,   16.16
 35651.379,   16.16
 35651.419,   16.18
 35651.459,   16.18
 35651.504,   16.19
 35651.543,   16.20
 35651.585,   16.19
 35651.629,   16.17
 35651.669,   16.16
 35651.709,   16.16
 35651.753,   16.17
 35651.795,   16.18
 35651.835,   16.18
 35651.875,   16.18
 35651.919,   16.17
 35651.959,   16.18
 35652.004,   16.19
 35652.044,   16.20
 35652.084,   16.23
 35652.127,   16.25
 35652.169,   16.27
 35652.210,   16.27
 35652.254,   16.27
 35652.294,   16.26
 35652.335,   16.27
 35652.377,   16.27
 35652.417,   16.29
 35652.460,   16.30
 35652.504,   16.32
 35652.544,   16.21
 35652.586,   16.20
 35652.626,   16.20
 35652.670,   16.21
 35652.709,   16.21
 35652.753,   16.22
 35652.792,   16.23
 35652.835,   16.22
 35652.878,   16.22
 35652.918,   16.21
 35652.962,   16.22
 35653.003,   16.26
 35653.043,   16.29
 35653.087,   16.32
 35653.127,   16.32
 35653.167,   16.31
 35653.210,   16.30
 35653.253,   16.28
 35653.293,   16.28
 35653.335,   16.28
 35653.377,   16.27
 35653.417,   16.28
 35653.460,   16.29
 35653.504,   16.31
 35653.544,   16.32
 35653.585,   16.31
 35653.629,   16.28
 35653.667,   16.27
 35653.709,   16.24
 35653.754,   16.25
 35653.793,   16.30
 35653.837,   16.29
 35653.879,   16.35
 35653.919,   16.34
 35653.962,   16.27
 35654.004,   16.23
 35654.044,   16.29
 35654.084,   16.40
 35654.126,   16.49
 35654.167,   16.47
 35654.210,   16.45
 35654.254,   16.43
 35654.294,   16.38
 35654.336,   16.34
 35654.377,   16.36
 35654.417,   16.41
 35654.460,   16.47
 35654.504,   16.51
 35654.545,   16.49
 35654.587,   16.46
 35654.626,   16.40
 35654.670,   16.34
 35654.710,   16.37
 35654.751,   16.37
 35654.793,   16.38
 35654.834,   16.43
 35654.876,   16.35
 35654.920,   16.31
 35654.960,   16.31
 35655.004,   16.27
 35655.044,   16.31
 35655.084,   16.37
 35655.128,   16.44
 35655.170,   16.46
 35655.210,   16.43
 35655.254,   16.43
 35655.294,   16.42
 35655.334,   16.41
 35655.376,   16.43
 35655.420,   16.46
 35655.460,   16.46
 35655.504,   16.44
 35655.544,   16.44
 35655.586,   16.40
 35655.626,   16.37
 35655.670,   16.35
 35655.710,   16.34
 35655.750,   16.36
 35655.793,   16.40
 35655.836,   16.41
 35655.876,   16.43
 35655.920,   16.41
 35655.962,   16.34
 35656.004,   16.34
 35656.044,   16.38
 35656.084,   16.39
 35656.127,   16.40
 35656.168,   16.40
 35656.210,   16.40
 35656.254,   16.36
 35656.294,   16.34
 35656.336,   16.36
 35656.376,   16.38
 35656.418,   16.43
 35656.459,   16.46
 35656.504,   16.48
 35656.544,   16.48
 35656.587,   16.47
 35656.627,   16.47
 35656.667,   16.46
 35656.710,   16.47
 35656.751,   16.48
 35656.793,   16.50
 35656.836,   16.50
 35656.876,   16.50
 35656.917,   16.49
 35656.961,   16.49
 35657.003,   16.49
 35657.043,   16.50
 35657.086,   16.52
 35657.127,   16.54
 35657.169,   16.54
 35657.210,   16.55
 35657.253,   16.56
 35657.293,   16.56
 35657.335,   16.56
 35657.376,   16.57
 35657.418,   16.56
 35657.460,   16.57
 35657.503,   16.56
 35657.544,   16.56
 35657.585,   16.56
 35657.627,   16.56
 35657.668,   16.55
 35657.710,   16.55
 35657.752,   16.56
 35657.793,   16.69
 35657.835,   16.69
 35657.877,   16.69
 35657.917,   16.70
 35657.959,   16.68
 35658.004,   16.55
 35658.045,   16.55
 35658.084,   16.56
 35658.129,   16.56
 35658.170,   16.72
 35658.210,   16.73
 35658.255,   16.61
 35658.294,   16.62
 35658.336,   16.60
 35658.376,   16.61
 35658.419,   16.60
 35658.460,   16.60
 35658.505,   16.58
 35658.545,   16.59
 35658.584,   16.58
 35658.627,   16.58
 35658.670,   16.57
 35658.710,   16.56
 35658.751,   16.54
 35658.796,   16.51
 35658.834,   16.48
 35658.878,   16.55
 35658.918,   16.57
 35658.958,   16.60
 35659.004,   16.65
 35659.045,   16.65
 35659.084,   16.64
 35659.128,   16.59
 35659.169,   16.62
 35659.209,   16.65
 35659.254,   16.67
 35659.294,   16.68
 35659.334,   16.64
 35659.379,   16.63
 35659.418,   16.61
 35659.459,   16.58
 35659.505,   16.60
 35659.543,   16.62
 35659.584,   16.65
 35659.627,   16.68
 35659.667,   16.68
 35659.710,   16.69
 35659.754,   16.65
 35659.794,   16.62
 35659.837,   16.72
 35659.876,   16.78
 35659.917,   16.84
 35659.964,   16.90
 35660.004,   16.90
 35660.045,   16.82
 35660.084,   16.73
 35660.125,   16.68
 35660.168,   16.66
 35660.210,   16.74
 35660.255,   16.80
 35660.295,   16.74
 35660.338,   16.64
 35660.376,   16.56
 35660.420,   16.54
 35660.460,   16.57
 35660.504,   16.61
 35660.542,   16.62
 35660.588,   16.66
 35660.627,   16.67
 35660.668,   16.62
 35660.710,   16.56
 35660.752,   16.58
 35660.792,   16.70
 35660.835,   16.94
 35660.879,   17.01
 35660.917,   17.07
 35660.961,   17.05
 35661.004,   16.97
 35661.044,   16.78
 35661.084,   16.76
 35661.130,   16.70
 35661.170,   16.70
 35661.210,   16.74
 35661.254,   16.68
 35661.294,   16.63
 35661.335,   16.59
 35661.380,   16.56
 35661.420,   16.58
 35661.460,   16.62
 35661.504,   16.61
 35661.543,   16.59
 35661.587,   16.59
 35661.628,   16.58
 35661.670,   16.58
 35661.709,   16.62
 35661.754,   16.71
 35661.796,   16.87
 35661.834,   16.91
 35661.877,   16.94
 35661.917,   16.95
 35661.962,   16.92
 35662.005,   16.95
 35662.044,   16.95
 35662.084,   16.79
 35662.129,   16.81
 35662.170,   16.80
 35662.210,   16.83
 35662.254,   16.97
 35662.295,   16.82
 35662.336,   16.95
 35662.378,   16.95
 35662.419,   16.93
 35662.458,   16.76
 35662.503,   16.75
 35662.544,   16.73
 35662.586,   16.69
 35662.628,   16.72
 35662.669,   16.73
 35662.710,   16.75
 35662.751,   16.77
 35662.796,   16.92
 35662.835,   16.97
 35662.877,   16.99
 35662.919,   17.00
 35662.959,   17.01
 35663.003,   17.02
 35663.044,   17.04
 35663.084,   17.03
 35663.129,   17.07
 35663.169,   17.09
 35663.210,   17.07
 35663.254,   17.07
 35663.293,   17.03
 35663.337,   16.99
 35663.378,   16.96
 35663.420,   16.95
 35663.459,   16.95
 35663.504,   16.79
 35663.545,   16.77
 35663.584,   16.75
 35663.629,   16.70
 35663.667,   16.69
 35663.710,   16.72
 35663.750,   16.68
 35663.794,   16.94
 35663.834,   17.02
 35663.875,   17.08
 35663.919,   17.15
 35663.960,   17.12
 35664.004,   17.06
 35664.044,   17.07
 35664.084,   17.12
 35664.125,   17.13
 35664.169,   17.13
 35664.210,   17.17
 35664.255,   17.11
 35664.294,   16.87
 35664.336,   16.82
 35664.377,   16.80
 35664.417,   16.82
 35664.458,   16.84
 35664.505,   16.80
 35664.544,   16.80
 35664.585,   16.77
 35664.625,   16.76
 35664.669,   16.80
 35664.710,   16.86
 35664.750,   16.95
 35664.797,   17.14
 35664.835,   17.18
 35664.877,   17.18
 35664.919,   17.03
 35664.960,   17.00
 35665.005,   17.01
 35665.045,   17.02
 35665.085,   17.00
 35665.126,   17.01
 35665.170,   17.01
 35665.209,   16.98
 35665.254,   16.97
 35665.295,   16.96
 35665.338,   16.95
 35665.378,   16.97
 35665.420,   16.95
 35665.460,   16.92
 35665.504,   16.87
 35665.545,   16.87
 35665.587,   16.86
 35665.629,   16.90
 35665.669,   16.94
 35665.709,   16.99
 35665.753,   17.02
 35665.792,   17.03
 35665.836,   17.01
 35665.879,   17.01
 35665.920,   17.04
 35665.960,   17.03
 35666.004,   17.04
 35666.044,   17.04
 35666.084,   17.03
 35666.128,   17.02
 35666.170,   17.02
 35666.210,   17.02
 35666.253,   17.06
 35666.294,   17.08
 35666.335,   17.07
 35666.378,   17.05
 35666.420,   17.03
 35666.460,   16.98
 35666.504,   16.95
 35666.545,   16.94
 35666.584,   16.94
 35666.628,   16.96
 35666.669,   16.99
 35666.710,   17.02
 35666.751,   17.03
 35666.794,   17.04
 35666.834,   17.05
 35666.879,   17.10
 35666.919,   17.14
 35666.959,   17.14
 35667.004,   17.15
 35667.043,   17.15
 35667.084,   17.12
 35667.126,   17.10
 35667.168,   17.09
 35667.210,   17.09
 35667.254,   17.10
 35667.294,   17.10
 35667.335,   17.06
 35667.377,   17.06
 35667.418,   17.06
 35667.460,   17.04
 35667.504,   17.06
 35667.544,   17.06
 35667.586,   17.07
 35667.626,   17.07
 35667.670,   17.07
 35667.709,   17.08
 35667.751,   17.12
 35667.793,   17.15
 35667.834,   17.19
 35667.878,   17.22
 35667.918,   17.20
 35667.958,   17.19
 35668.004,   17.20
 35668.044,   17.20
 35668.084,   17.19
 35668.127,   17.17
 35668.167,   17.16
 35668.209,   17.12
 35668.254,   17.09
 35668.294,   17.06
 35668.337,   17.06
 35668.377,   17.09
 35668.417,   17.09
 35668.459,   17.11
 35668.504,   17.09
 35668.542,   17.09
 35668.587,   17.09
 35668.626,   17.09
 35668.667,   17.14
 35668.710,   17.17
 35668.752,   17.20
 35668.795,   17.19
 35668.837,   17.19
 35668.875,   17.21
 35668.919,   17.19
