$STR WITHDRAWAL AT SEG31                                     ELEV OF WITHDRAWAL CENTERLINE:142.     

JDAY,T(C)
 35568.169,   11.23
 35568.210,   11.19
 35568.250,   11.19
 35568.295,   11.22
 35568.337,   11.31
 35568.376,   11.33
 35568.420,   11.34
 35568.460,   11.35
 35568.500,   11.37
 35568.545,   11.40
 35568.587,   11.41
 35568.626,   11.37
 35568.667,   11.29
 35568.709,   11.21
 35568.750,   11.19
 35568.792,   11.26
 35568.833,   11.38
 35568.876,   11.53
 35568.919,   11.67
 35568.959,   11.79
 35569.000,   11.69
 35569.044,   11.51
 35569.085,   11.41
 35569.127,   11.32
 35569.168,   11.25
 35569.209,   11.18
 35569.250,   11.25
 35569.292,   11.35
 35569.335,   11.52
 35569.376,   11.63
 35569.417,   11.63
 35569.459,   11.58
 35569.500,   11.56
 35569.542,   11.55
 35569.585,   11.57
 35569.626,   11.50
 35569.668,   11.45
 35569.710,   11.44
 35569.752,   11.52
 35569.792,   11.54
 35569.834,   11.60
 35569.876,   11.73
 35569.918,   11.81
 35569.959,   11.88
 35570.000,   11.83
 35570.042,   11.72
 35570.084,   11.65
 35570.126,   11.63
 35570.169,   11.63
 35570.209,   11.62
 35570.250,   11.61
 35570.292,   11.60
 35570.334,   11.59
 35570.376,   11.66
 35570.418,   11.63
 35570.459,   11.64
 35570.500,   11.65
 35570.542,   11.65
 35570.585,   11.62
 35570.626,   11.60
 35570.668,   11.60
 35570.710,   11.62
 35570.750,   11.63
 35570.792,   11.63
 35570.834,   11.65
 35570.875,   11.68
 35570.917,   11.71
 35570.960,   11.71
 35571.000,   11.73
 35571.042,   11.76
 35571.084,   11.82
 35571.125,   11.85
 35571.167,   11.84
 35571.208,   11.85
 35571.250,   11.75
 35571.292,   11.73
 35571.334,   11.77
 35571.375,   11.70
 35571.418,   11.67
 35571.460,   11.64
 35571.500,   11.60
 35571.544,   11.58
 35571.585,   11.59
 35571.626,   11.71
 35571.668,   11.76
 35571.710,   11.77
 35571.750,   11.76
 35571.793,   11.70
 35571.834,   11.68
 35571.875,   11.73
 35571.918,   11.71
 35571.960,   11.75
 35572.000,   11.80
 35572.042,   11.88
 35572.084,   11.83
 35572.126,   11.82
 35572.168,   11.78
 35572.210,   11.87
 35572.250,   11.84
 35572.292,   11.78
 35572.334,   11.70
 35572.375,   11.68
 35572.417,   11.71
 35572.460,   11.76
 35572.500,   11.76
 35572.542,   11.73
 35572.584,   11.74
 35572.625,   11.79
 35572.668,   11.88
 35572.709,   11.87
 35572.750,   11.87
 35572.792,   11.89
 35572.835,   11.89
 35572.877,   11.88
 35572.918,   11.89
 35572.960,   11.94
 35573.000,   11.95
 35573.042,   12.01
 35573.084,   12.02
 35573.127,   11.88
 35573.167,   11.86
 35573.209,   11.83
 35573.250,   11.77
 35573.292,   11.72
 35573.335,   11.71
 35573.375,   11.71
 35573.417,   11.79
 35573.460,   11.77
 35573.500,   11.78
 35573.543,   11.83
 35573.584,   11.86
 35573.626,   11.85
 35573.667,   11.86
 35573.709,   11.89
 35573.751,   11.89
 35573.793,   11.85
 35573.834,   11.81
 35573.876,   11.79
 35573.918,   11.73
 35573.959,   11.77
 35574.000,   11.84
 35574.042,   11.87
 35574.084,   11.78
 35574.125,   11.74
 35574.168,   11.69
 35574.209,   11.67
 35574.250,   11.66
 35574.292,   11.65
 35574.335,   11.62
 35574.376,   11.58
 35574.417,   11.56
 35574.460,   11.57
 35574.500,   11.61
 35574.542,   11.68
 35574.585,   11.74
 35574.627,   11.77
 35574.667,   11.78
 35574.708,   11.77
 35574.751,   11.77
 35574.793,   11.77
 35574.835,   11.76
 35574.877,   11.76
 35574.917,   11.76
 35574.958,   11.77
 35575.000,   11.73
 35575.042,   11.75
 35575.084,   11.75
 35575.125,   11.74
 35575.167,   11.73
 35575.209,   11.70
 35575.250,   11.68
 35575.292,   11.66
 35575.335,   11.63
 35575.375,   11.63
 35575.417,   11.65
 35575.459,   11.66
 35575.500,   11.74
 35575.543,   11.78
 35575.585,   11.84
 35575.625,   11.86
 35575.667,   11.86
 35575.709,   11.78
 35575.751,   11.72
 35575.793,   11.66
 35575.835,   11.64
 35575.875,   11.65
 35575.918,   11.68
 35575.960,   11.75
 35576.000,   11.81
 35576.042,   11.81
 35576.084,   11.76
 35576.126,   11.72
 35576.168,   11.73
 35576.210,   11.73
 35576.250,   11.71
 35576.292,   11.66
 35576.334,   11.64
 35576.376,   11.67
 35576.418,   11.74
 35576.458,   11.88
 35576.500,   11.92
 35576.543,   11.92
 35576.585,   11.89
 35576.627,   11.84
 35576.667,   11.80
 35576.709,   11.77
 35576.751,   11.77
 35576.793,   11.79
 35576.835,   11.81
 35576.877,   11.83
 35576.917,   11.84
 35576.959,   11.87
 35577.000,   11.89
 35577.042,   11.91
 35577.084,   11.90
 35577.125,   11.88
 35577.167,   11.85
 35577.209,   11.82
 35577.250,   11.82
 35577.292,   11.84
 35577.335,   11.86
 35577.376,   11.90
 35577.418,   11.94
 35577.460,   11.98
 35577.500,   11.99
 35577.542,   11.96
 35577.584,   11.94
 35577.626,   11.93
 35577.668,   11.86
 35577.710,   11.79
 35577.751,   11.77
 35577.793,   11.80
 35577.835,   11.77
 35577.875,   11.84
 35577.917,   11.99
 35577.959,   12.06
 35578.000,   11.99
 35578.042,   12.00
 35578.084,   12.06
 35578.127,   12.12
 35578.167,   12.00
 35578.209,   11.88
 35578.250,   11.77
 35578.292,   11.77
 35578.335,   11.69
 35578.377,   11.69
 35578.417,   11.71
 35578.459,   11.71
 35578.500,   11.68
 35578.543,   11.71
 35578.585,   11.77
 35578.627,   11.92
 35578.667,   12.06
 35578.709,   12.17
 35578.751,   12.22
 35578.793,   12.16
 35578.835,   12.13
 35578.877,   12.09
 35578.917,   12.09
 35578.959,   12.13
 35579.002,   12.18
 35579.042,   12.16
 35579.084,   12.09
 35579.126,   12.08
 35579.168,   12.04
 35579.208,   12.03
 35579.252,   11.88
 35579.292,   11.85
 35579.334,   11.78
 35579.376,   11.78
 35579.418,   11.81
 35579.460,   11.94
 35579.502,   12.01
 35579.542,   12.08
 35579.584,   12.11
 35579.626,   12.15
 35579.668,   12.18
 35579.710,   12.23
 35579.751,   12.24
 35579.792,   12.16
 35579.834,   12.07
 35579.876,   11.97
 35579.918,   12.00
 35579.959,   12.03
 35580.002,   12.05
 35580.042,   11.99
 35580.084,   11.97
 35580.127,   11.95
 35580.167,   11.95
 35580.209,   11.96
 35580.252,   11.95
 35580.292,   11.91
 35580.334,   11.87
 35580.375,   11.97
 35580.417,   12.03
 35580.459,   12.09
 35580.502,   12.11
 35580.542,   12.12
 35580.585,   12.14
 35580.627,   12.15
 35580.668,   12.10
 35580.710,   12.04
 35580.750,   12.00
 35580.793,   11.93
 35580.835,   11.79
 35580.876,   11.76
 35580.918,   11.80
 35580.960,   11.88
 35581.002,   11.97
 35581.042,   12.02
 35581.084,   12.07
 35581.125,   12.10
 35581.168,   12.11
 35581.210,   12.09
 35581.252,   12.05
 35581.292,   12.01
 35581.335,   11.98
 35581.376,   11.95
 35581.418,   11.94
 35581.459,   11.97
 35581.502,   11.98
 35581.543,   11.93
 35581.584,   11.96
 35581.626,   11.99
 35581.667,   11.99
 35581.709,   11.98
 35581.751,   11.95
 35581.792,   11.94
 35581.834,   11.97
 35581.876,   11.98
 35581.917,   12.00
 35581.959,   12.06
 35582.002,   12.04
 35582.042,   12.06
 35582.084,   12.04
 35582.127,   11.99
 35582.168,   11.93
 35582.210,   11.86
 35582.252,   11.79
 35582.292,   11.73
 35582.334,   11.70
 35582.376,   11.71
 35582.418,   11.74
 35582.458,   11.77
 35582.502,   11.83
 35582.542,   11.96
 35582.585,   12.01
 35582.625,   12.03
 35582.668,   11.99
 35582.709,   11.89
 35582.751,   11.83
 35582.793,   11.83
 35582.835,   11.87
 35582.875,   11.93
 35582.917,   12.04
 35582.959,   12.19
 35583.002,   12.18
 35583.042,   12.12
 35583.084,   12.07
 35583.126,   11.99
 35583.168,   11.91
 35583.209,   11.83
 35583.252,   11.77
 35583.292,   11.81
 35583.335,   11.95
 35583.376,   12.11
 35583.418,   12.22
 35583.460,   12.25
 35583.502,   12.20
 35583.543,   12.11
 35583.585,   12.00
 35583.627,   11.99
 35583.667,   11.95
 35583.709,   11.92
 35583.752,   11.89
 35583.792,   11.89
 35583.834,   11.93
 35583.876,   12.07
 35583.918,   12.26
 35583.958,   12.39
 35584.002,   12.41
 35584.042,   12.32
 35584.084,   12.19
 35584.126,   12.07
 35584.167,   12.01
 35584.210,   11.99
 35584.252,   12.01
 35584.292,   12.04
 35584.335,   12.10
 35584.376,   12.18
 35584.418,   12.26
 35584.460,   12.30
 35584.502,   12.26
 35584.543,   12.17
 35584.584,   12.07
 35584.627,   11.98
 35584.667,   12.00
 35584.709,   11.98
 35584.752,   12.02
 35584.792,   12.14
 35584.835,   12.30
 35584.877,   12.42
 35584.917,   12.45
 35584.960,   12.40
 35585.002,   12.30
 35585.042,   12.20
 35585.085,   12.08
 35585.127,   12.01
 35585.167,   12.00
 35585.210,   12.03
 35585.252,   12.10
 35585.292,   12.21
 35585.334,   12.32
 35585.377,   12.37
 35585.417,   12.35
 35585.459,   12.28
 35585.502,   12.20
 35585.542,   12.13
 35585.585,   12.09
 35585.627,   12.08
 35585.667,   12.12
 35585.709,   12.24
 35585.752,   12.32
 35585.792,   12.40
 35585.835,   12.46
 35585.877,   12.40
 35585.917,   12.36
 35585.959,   12.31
 35586.002,   12.26
 35586.042,   12.26
 35586.085,   12.27
 35586.126,   12.28
 35586.167,   12.27
 35586.210,   12.24
 35586.252,   12.22
 35586.292,   12.21
 35586.335,   12.18
 35586.376,   12.16
 35586.418,   12.14
 35586.459,   12.15
 35586.502,   12.20
 35586.544,   12.26
 35586.584,   12.29
 35586.627,   12.37
 35586.667,   12.38
 35586.710,   12.37
 35586.750,   12.31
 35586.793,   12.26
 35586.835,   12.31
 35586.875,   12.41
 35586.918,   12.41
 35586.958,   12.46
 35587.003,   12.48
 35587.043,   12.45
 35587.085,   12.36
 35587.126,   12.32
 35587.169,   12.31
 35587.209,   12.29
 35587.253,   12.25
 35587.293,   12.26
 35587.334,   12.33
 35587.376,   12.38
 35587.419,   12.39
 35587.459,   12.39
 35587.503,   12.39
 35587.544,   12.38
 35587.583,   12.35
 35587.626,   12.34
 35587.669,   12.33
 35587.709,   12.31
 35587.751,   12.29
 35587.793,   12.27
 35587.835,   12.31
 35587.876,   12.36
 35587.919,   12.40
 35587.959,   12.43
 35588.003,   12.47
 35588.043,   12.50
 35588.085,   12.41
 35588.126,   12.38
 35588.168,   12.36
 35588.210,   12.34
 35588.253,   12.28
 35588.293,   12.22
 35588.335,   12.21
 35588.377,   12.26
 35588.417,   12.22
 35588.459,   12.21
 35588.502,   12.20
 35588.544,   12.20
 35588.584,   12.18
 35588.626,   12.15
 35588.669,   12.15
 35588.708,   12.17
 35588.751,   12.13
 35588.793,   12.12
 35588.833,   12.15
 35588.876,   12.20
 35588.918,   12.27
 35588.960,   12.35
 35589.002,   12.33
 35589.042,   12.29
 35589.085,   12.20
 35589.126,   12.15
 35589.169,   12.16
 35589.209,   12.15
 35589.253,   12.13
 35589.293,   12.15
 35589.335,   12.20
 35589.376,   12.27
 35589.419,   12.31
 35589.459,   12.32
 35589.503,   12.34
 35589.542,   12.32
 35589.585,   12.28
 35589.625,   12.25
 35589.668,   12.27
 35589.709,   12.29
 35589.752,   12.30
 35589.794,   12.32
 35589.834,   12.34
 35589.877,   12.34
 35589.918,   12.30
 35589.961,   12.25
 35590.003,   12.24
 35590.043,   12.22
 35590.086,   12.20
 35590.128,   12.22
 35590.169,   12.25
 35590.209,   12.27
 35590.253,   12.28
 35590.293,   12.27
 35590.335,   12.31
 35590.376,   12.28
 35590.419,   12.23
 35590.459,   12.20
 35590.503,   12.19
 35590.542,   12.23
 35590.583,   12.30
 35590.627,   12.33
 35590.670,   12.39
 35590.710,   12.40
 35590.753,   12.41
 35590.794,   12.39
 35590.834,   12.38
 35590.877,   12.37
 35590.917,   12.38
 35590.959,   12.42
 35591.003,   12.47
 35591.042,   12.51
 35591.086,   12.53
 35591.126,   12.51
 35591.170,   12.45
 35591.210,   12.39
 35591.253,   12.35
 35591.293,   12.31
 35591.335,   12.37
 35591.376,   12.41
 35591.419,   12.44
 35591.459,   12.45
 35591.503,   12.47
 35591.542,   12.49
 35591.586,   12.52
 35591.626,   12.53
 35591.669,   12.51
 35591.708,   12.47
 35591.751,   12.46
 35591.792,   12.47
 35591.835,   12.57
 35591.875,   12.63
 35591.918,   12.71
 35591.961,   12.76
 35592.003,   12.65
 35592.043,   12.61
 35592.086,   12.60
 35592.126,   12.57
 35592.168,   12.52
 35592.210,   12.50
 35592.253,   12.52
 35592.293,   12.53
 35592.334,   12.57
 35592.378,   12.69
 35592.418,   12.70
 35592.460,   12.65
 35592.503,   12.60
 35592.544,   12.60
 35592.585,   12.62
 35592.628,   12.59
 35592.668,   12.56
 35592.710,   12.56
 35592.751,   12.55
 35592.794,   12.53
 35592.834,   12.52
 35592.877,   12.61
 35592.918,   12.72
 35592.959,   12.78
 35593.003,   12.81
 35593.043,   12.88
 35593.086,   12.82
 35593.126,   12.72
 35593.168,   12.57
 35593.209,   12.44
 35593.253,   12.36
 35593.293,   12.40
 35593.335,   12.51
 35593.378,   12.60
 35593.418,   12.61
 35593.459,   12.57
 35593.503,   12.56
 35593.543,   12.57
 35593.585,   12.63
 35593.627,   12.62
 35593.669,   12.63
 35593.709,   12.60
 35593.751,   12.54
 35593.793,   12.54
 35593.835,   12.61
 35593.877,   12.72
 35593.918,   12.89
 35593.961,   13.03
 35594.002,   13.13
 35594.043,   12.95
 35594.084,   12.73
 35594.127,   12.54
 35594.167,   12.46
 35594.209,   12.41
 35594.254,   12.46
 35594.294,   12.49
 35594.337,   12.62
 35594.378,   12.79
 35594.418,   12.92
 35594.459,   12.95
 35594.503,   12.88
 35594.545,   12.81
 35594.585,   12.75
 35594.629,   12.70
 35594.667,   12.66
 35594.709,   12.64
 35594.752,   12.68
 35594.793,   12.69
 35594.835,   12.69
 35594.879,   12.66
 35594.919,   12.68
 35594.959,   12.66
 35595.004,   12.64
 35595.044,   12.64
 35595.084,   12.66
 35595.127,   12.68
 35595.169,   12.72
 35595.210,   12.77
 35595.254,   12.80
 35595.294,   12.72
 35595.334,   12.69
 35595.376,   12.62
 35595.420,   12.54
 35595.460,   12.49
 35595.504,   12.35
 35595.545,   12.31
 35595.587,   12.32
 35595.626,   12.37
 35595.667,   12.41
 35595.710,   12.47
 35595.752,   12.54
 35595.793,   12.55
 35595.837,   12.51
 35595.878,   12.49
 35595.918,   12.52
 35595.963,   12.58
 35596.004,   12.59
 35596.044,   12.59
 35596.084,   12.58
 35596.127,   12.60
 35596.168,   12.61
 35596.210,   12.60
 35596.254,   12.57
 35596.294,   12.53
 35596.336,   12.49
 35596.377,   12.49
 35596.417,   12.54
 35596.460,   12.58
 35596.504,   12.59
 35596.545,   12.60
 35596.587,   12.63
 35596.626,   12.63
 35596.670,   12.61
 35596.710,   12.62
 35596.754,   12.72
 35596.792,   12.71
 35596.835,   12.59
 35596.876,   12.58
 35596.920,   12.59
 35596.959,   12.59
 35597.004,   12.57
 35597.044,   12.64
 35597.084,   12.67
 35597.126,   12.69
 35597.169,   12.70
 35597.208,   12.73
 35597.254,   12.74
 35597.294,   12.71
 35597.335,   12.65
 35597.378,   12.62
 35597.418,   12.64
 35597.460,   12.66
 35597.504,   12.69
 35597.544,   12.75
 35597.587,   12.76
 35597.627,   12.75
 35597.670,   12.74
 35597.710,   12.71
 35597.752,   12.64
 35597.792,   12.60
 35597.836,   12.69
 35597.876,   12.70
 35597.919,   12.73
 35597.959,   12.79
 35598.004,   12.86
 35598.044,   12.87
 35598.084,   12.84
 35598.126,   12.81
 35598.169,   12.79
 35598.209,   12.77
 35598.254,   12.77
 35598.294,   12.80
 35598.336,   12.81
 35598.375,   12.82
 35598.419,   12.83
 35598.459,   12.84
 35598.504,   12.84
 35598.542,   12.85
 35598.585,   12.82
 35598.625,   12.81
 35598.669,   12.81
 35598.709,   12.91
 35598.752,   12.91
 35598.795,   12.88
 35598.835,   12.86
 35598.878,   12.88
 35598.918,   12.93
 35598.958,   12.98
 35599.004,   13.02
 35599.044,   13.03
 35599.084,   13.01
 35599.126,   12.94
 35599.169,   12.85
 35599.209,   12.80
 35599.254,   12.76
 35599.293,   12.76
 35599.336,   12.80
 35599.377,   12.87
 35599.417,   12.95
 35599.460,   13.00
 35599.504,   13.02
 35599.545,   13.08
 35599.584,   13.05
 35599.628,   13.04
 35599.668,   13.03
 35599.708,   13.02
 35599.752,   13.02
 35599.795,   13.04
 35599.835,   13.06
 35599.875,   13.09
 35599.919,   13.15
 35599.960,   13.23
 35600.004,   13.26
 35600.044,   13.22
 35600.084,   13.18
 35600.125,   13.09
 35600.167,   13.18
 35600.210,   13.18
 35600.254,   13.15
 35600.294,   13.10
 35600.338,   13.06
 35600.375,   13.05
 35600.420,   13.09
 35600.460,   13.10
 35600.505,   13.08
 35600.546,   13.04
 35600.586,   13.01
 35600.627,   12.99
 35600.669,   13.00
 35600.710,   13.02
 35600.751,   13.04
 35600.794,   13.05
 35600.836,   13.08
 35600.878,   13.14
 35600.920,   13.16
 35600.961,   13.10
 35601.005,   13.13
 35601.044,   13.10
 35601.085,   13.06
 35601.127,   13.05
 35601.170,   13.08
 35601.210,   13.11
 35601.255,   13.13
 35601.295,   13.11
 35601.334,   13.08
 35601.375,   13.06
 35601.418,   13.05
 35601.460,   13.06
 35601.505,   13.07
 35601.545,   13.07
 35601.585,   13.04
 35601.625,   13.03
 35601.670,   13.02
 35601.709,   13.06
 35601.755,   13.08
 35601.795,   13.06
 35601.835,   13.00
 35601.876,   13.02
 35601.920,   13.13
 35601.961,   13.19
 35602.004,   13.25
 35602.045,   13.26
 35602.084,   13.20
 35602.129,   13.08
 35602.167,   12.99
 35602.210,   12.92
 35602.251,   12.97
 35602.292,   13.83
 35602.334,   15.18
 35602.376,   14.90
 35602.417,   13.89
 35602.459,   12.79
 35602.501,   13.02
 35602.542,   13.12
 35602.584,   12.81
 35602.625,   12.53
 35602.668,   12.77
 35602.709,   13.40
 35602.751,   13.95
 35602.793,   14.30
 35602.834,   14.38
 35602.876,   14.28
 35602.919,   14.10
 35602.959,   13.81
 35603.003,   13.54
 35603.043,   13.36
 35603.084,   13.35
 35603.126,   13.53
 35603.168,   13.59
 35603.210,   13.52
 35603.253,   13.47
 35603.293,   13.45
 35603.335,   13.35
 35603.376,   13.25
 35603.420,   13.21
 35603.460,   13.17
 35603.505,   13.26
 35603.542,   13.30
 35603.587,   13.34
 35603.626,   13.45
 35603.667,   13.45
 35603.710,   13.48
 35603.752,   13.56
 35603.792,   13.52
 35603.835,   13.47
 35603.877,   13.48
 35603.918,   13.52
 35603.963,   13.46
 35604.005,   13.46
 35604.045,   13.46
 35604.085,   13.47
 35604.126,   13.44
 35604.170,   13.39
 35604.210,   13.35
 35604.255,   13.30
 35604.295,   13.27
 35604.336,   13.29
 35604.377,   13.33
 35604.420,   13.39
 35604.460,   13.45
 35604.505,   13.60
 35604.546,   13.63
 35604.587,   13.63
 35604.627,   13.60
 35604.670,   13.56
 35604.710,   13.56
 35604.751,   13.61
 35604.793,   13.70
 35604.837,   13.77
 35604.876,   13.82
 35604.920,   13.86
 35604.961,   13.89
 35605.001,   13.85
 35605.042,   13.77
 35605.084,   13.70
 35605.126,   13.66
 35605.170,   13.63
 35605.210,   13.66
 35605.255,   13.75
 35605.295,   13.82
 35605.335,   13.86
 35605.379,   13.85
 35605.420,   13.80
 35605.460,   13.83
 35605.505,   13.78
 35605.545,   13.74
 35605.586,   13.74
 35605.626,   13.75
 35605.670,   13.78
 35605.710,   13.79
 35605.751,   13.79
 35605.795,   13.85
 35605.836,   13.87
 35605.876,   13.87
 35605.920,   13.89
 35605.961,   13.92
 35606.004,   13.95
 35606.042,   13.86
 35606.084,   13.88
 35606.129,   13.87
 35606.170,   13.84
 35606.210,   13.94
 35606.255,   13.91
 35606.295,   13.87
 35606.334,   13.88
 35606.376,   13.89
 35606.420,   13.90
 35606.460,   13.90
 35606.504,   13.88
 35606.545,   13.83
 35606.586,   13.78
 35606.626,   13.72
 35606.669,   13.64
 35606.710,   13.62
 35606.754,   13.67
 35606.795,   13.79
 35606.835,   13.90
 35606.875,   13.96
 35606.920,   14.04
 35606.959,   14.14
 35607.004,   14.01
 35607.044,   13.87
 35607.084,   13.75
 35607.128,   13.71
 35607.169,   13.71
 35607.209,   13.74
 35607.254,   13.81
 35607.294,   13.99
 35607.337,   14.06
 35607.379,   14.07
 35607.419,   14.06
 35607.459,   14.04
 35607.504,   13.97
 35607.543,   13.89
 35607.584,   13.87
 35607.628,   13.90
 35607.668,   13.96
 35607.710,   13.98
 35607.752,   13.85
 35607.794,   13.85
 35607.834,   13.88
 35607.878,   13.86
 35607.917,   13.81
 35607.962,   13.81
 35608.004,   13.85
 35608.044,   13.89
 35608.084,   13.94
 35608.126,   14.01
 35608.168,   14.06
 35608.210,   14.06
 35608.254,   14.02
 35608.294,   13.99
 35608.336,   13.96
 35608.377,   13.94
 35608.417,   13.93
 35608.460,   13.92
 35608.504,   13.92
 35608.545,   13.92
 35608.587,   13.90
 35608.627,   13.75
 35608.667,   13.74
 35608.710,   13.76
 35608.751,   13.72
 35608.793,   13.72
 35608.837,   13.79
 35608.877,   13.80
 35608.920,   13.83
 35608.961,   13.89
 35609.004,   13.91
 35609.044,   13.92
 35609.084,   13.92
 35609.128,   13.94
 35609.169,   13.96
 35609.209,   13.97
 35609.254,   13.97
 35609.294,   14.00
 35609.336,   14.01
 35609.378,   14.00
 35609.417,   14.00
 35609.460,   13.99
 35609.504,   13.97
 35609.544,   13.96
 35609.586,   13.95
 35609.626,   13.94
 35609.669,   13.93
 35609.709,   13.94
 35609.752,   13.95
 35609.795,   13.95
 35609.835,   13.95
 35609.878,   13.96
 35609.918,   14.00
 35609.961,   13.99
 35610.003,   13.96
 35610.043,   14.00
 35610.087,   14.02
 35610.127,   14.00
 35610.167,   14.02
 35610.210,   14.02
 35610.253,   14.02
 35610.293,   14.02
 35610.336,   14.02
 35610.376,   14.03
 35610.419,   14.04
 35610.459,   14.01
 35610.503,   14.00
 35610.545,   13.99
 35610.585,   13.97
 35610.628,   13.96
 35610.668,   14.01
 35610.710,   13.99
 35610.750,   13.94
 35610.794,   13.98
 35610.834,   14.01
 35610.877,   14.11
 35610.920,   14.12
 35610.959,   14.13
 35611.003,   14.15
 35611.043,   14.16
 35611.086,   14.18
 35611.128,   14.22
 35611.169,   14.24
 35611.208,   14.21
 35611.253,   14.22
 35611.293,   14.32
 35611.334,   14.30
 35611.378,   14.30
 35611.418,   14.31
 35611.460,   14.28
 35611.503,   14.25
 35611.543,   14.24
 35611.584,   14.24
 35611.627,   14.27
 35611.669,   14.27
 35611.709,   14.24
 35611.752,   14.25
 35611.793,   14.29
 35611.836,   14.39
 35611.875,   14.37
 35611.918,   14.40
 35611.960,   14.42
 35612.003,   14.41
 35612.043,   14.42
 35612.085,   14.44
 35612.127,   14.45
 35612.169,   14.44
 35612.209,   14.43
 35612.253,   14.44
 35612.293,   14.44
 35612.333,   14.45
 35612.376,   14.46
 35612.418,   14.45
 35612.460,   14.44
 35612.502,   14.44
 35612.542,   14.45
 35612.584,   14.43
 35612.627,   14.45
 35612.669,   14.46
 35612.710,   14.43
 35612.752,   14.43
 35612.794,   14.51
 35612.834,   14.51
 35612.877,   14.52
 35612.919,   14.59
 35612.959,   14.68
 35613.003,   14.73
 35613.043,   14.75
 35613.085,   14.72
 35613.126,   14.67
 35613.169,   14.61
 35613.209,   14.55
 35613.253,   14.50
 35613.293,   14.52
 35613.334,   14.60
 35613.376,   14.68
 35613.419,   14.69
 35613.459,   14.66
 35613.503,   14.62
 35613.544,   14.61
 35613.584,   14.60
 35613.626,   14.59
 35613.669,   14.63
 35613.709,   14.68
 35613.752,   14.72
 35613.794,   14.73
 35613.834,   14.79
 35613.876,   14.74
 35613.919,   14.80
 35613.959,   14.92
 35614.003,   15.07
 35614.043,   15.18
 35614.085,   15.22
 35614.127,   15.17
 35614.169,   14.93
 35614.209,   14.81
 35614.253,   14.69
 35614.293,   14.75
 35614.335,   14.80
 35614.377,   14.96
 35614.417,   15.05
 35614.460,   15.06
 35614.503,   15.01
 35614.542,   14.94
 35614.585,   14.88
 35614.626,   14.84
 35614.667,   14.85
 35614.710,   14.89
 35614.750,   14.93
 35614.792,   14.96
 35614.835,   14.96
 35614.875,   14.94
 35614.918,   14.93
 35614.959,   15.08
 35615.003,   15.11
 35615.043,   15.14
 35615.085,   15.21
 35615.127,   15.27
 35615.168,   15.26
 35615.209,   15.22
 35615.252,   15.06
 35615.292,   15.01
 35615.334,   14.97
 35615.377,   15.00
 35615.418,   15.06
 35615.459,   15.09
 35615.502,   15.08
 35615.543,   15.06
 35615.585,   15.04
 35615.626,   15.02
 35615.667,   15.01
 35615.709,   15.02
 35615.752,   15.03
 35615.792,   15.05
 35615.835,   15.07
 35615.876,   15.07
 35615.917,   15.06
 35615.959,   15.06
 35616.004,   15.12
 35616.045,   15.16
 35616.084,   15.16
 35616.126,   15.15
 35616.170,   15.16
 35616.209,   15.17
 35616.257,   15.19
 35616.297,   15.30
 35616.339,   15.28
 35616.380,   15.31
 35616.420,   15.36
 35616.460,   15.37
 35616.507,   15.35
 35616.546,   15.32
 35616.584,   15.30
