$STR WITHDRAWAL AT SEG31                                     ELEV OF WITHDRAWAL CENTERLINE:117.     

JDAY,T(C)
 35572.668,    9.22
 35572.709,    9.23
 35572.750,    9.25
 35572.792,    9.26
 35572.835,    9.26
 35572.877,    9.26
 35572.918,    9.26
 35572.960,    9.27
 35573.000,    9.28
 35573.042,    9.29
 35573.084,    9.27
 35573.127,    9.26
 35573.167,    9.25
 35573.209,    9.25
 35573.250,    9.24
 35573.292,    9.24
 35573.335,    9.24
 35573.375,    9.24
 35573.417,    9.24
 35573.460,    9.23
 35573.500,    9.23
 35573.543,    9.24
 35573.584,    9.24
 35573.626,    9.24
 35573.667,    9.25
 35573.709,    9.26
 35573.751,    9.26
 35573.793,    9.26
 35573.834,    9.26
 35573.876,    9.26
 35573.918,    9.27
 35573.959,    9.29
 35574.000,    9.31
 35574.042,    9.32
 35574.084,    9.32
 35574.125,    9.30
 35574.168,    9.29
 35574.209,    9.28
 35574.250,    9.28
 35574.292,    9.27
 35574.335,    9.25
 35574.376,    9.24
 35574.417,    9.23
 35574.460,    9.23
 35574.500,    9.23
 35574.542,    9.24
 35574.585,    9.26
 35574.627,    9.27
 35574.667,    9.28
 35574.708,    9.28
 35574.751,    9.28
 35574.793,    9.28
 35574.835,    9.28
 35574.877,    9.28
 35574.917,    9.28
 35574.958,    9.28
 35575.000,    9.29
 35575.042,    9.29
 35575.084,    9.28
 35575.125,    9.28
 35575.167,    9.27
 35575.209,    9.26
 35575.250,    9.25
 35575.292,    9.24
 35575.335,    9.23
 35575.375,    9.23
 35575.417,    9.24
 35575.459,    9.24
 35575.500,    9.25
 35575.543,    9.26
 35575.585,    9.28
 35575.625,    9.29
 35575.667,    9.29
 35575.709,    9.29
 35575.751,    9.29
 35575.793,    9.28
 35575.835,    9.28
 35575.875,    9.29
 35575.918,    9.29
 35575.960,    9.30
 35576.000,    9.31
 35576.042,    9.30
 35576.084,    9.29
 35576.126,    9.28
 35576.168,    9.28
 35576.210,    9.27
 35576.250,    9.26
 35576.292,    9.24
 35576.334,    9.24
 35576.376,    9.24
 35576.418,    9.25
 35576.458,    9.27
 35576.500,    9.28
 35576.543,    9.29
 35576.585,    9.30
 35576.627,    9.31
 35576.667,    9.31
 35576.709,    9.32
 35576.751,    9.32
 35576.793,    9.33
 35576.835,    9.33
 35576.877,    9.33
 35576.917,    9.32
 35576.959,    9.32
 35577.000,    9.32
 35577.042,    9.32
 35577.084,    9.31
 35577.125,    9.30
 35577.167,    9.29
 35577.209,    9.27
 35577.250,    9.26
 35577.292,    9.26
 35577.335,    9.26
 35577.376,    9.25
 35577.418,    9.25
 35577.460,    9.25
 35577.500,    9.25
 35577.542,    9.24
 35577.584,    9.24
 35577.626,    9.24
 35577.668,    9.24
 35577.710,    9.25
 35577.751,    9.25
 35577.793,    9.26
 35577.835,    9.28
 35577.875,    9.30
 35577.917,    9.34
 35577.959,    9.36
 35578.000,    9.36
 35578.042,    9.36
 35578.084,    9.36
 35578.127,    9.36
 35578.167,    9.33
 35578.209,    9.31
 35578.250,    9.29
 35578.292,    9.28
 35578.335,    9.27
 35578.377,    9.28
 35578.417,    9.29
 35578.459,    9.29
 35578.500,    9.28
 35578.543,    9.28
 35578.585,    9.30
 35578.627,    9.33
 35578.667,    9.36
 35578.709,    9.36
 35578.751,    9.35
 35578.793,    9.33
 35578.835,    9.31
 35578.877,    9.30
 35578.917,    9.31
 35578.959,    9.32
 35579.002,    9.33
 35579.042,    9.32
 35579.084,    9.30
 35579.126,    9.29
 35579.168,    9.29
 35579.208,    9.28
 35579.252,    9.26
 35579.292,    9.24
 35579.334,    9.24
 35579.376,    9.25
 35579.418,    9.27
 35579.460,    9.29
 35579.502,    9.31
 35579.542,    9.34
 35579.584,    9.35
 35579.626,    9.35
 35579.668,    9.36
 35579.710,    9.36
 35579.751,    9.35
 35579.792,    9.34
 35579.834,    9.33
 35579.876,    9.33
 35579.918,    9.34
 35579.959,    9.35
 35580.002,    9.36
 35580.042,    9.37
 35580.084,    9.37
 35580.127,    9.37
 35580.167,    9.37
 35580.209,    9.36
 35580.252,    9.34
 35580.292,    9.32
 35580.334,    9.30
 35580.375,    9.30
 35580.417,    9.31
 35580.459,    9.32
 35580.502,    9.33
 35580.542,    9.34
 35580.585,    9.35
 35580.627,    9.38
 35580.668,    9.38
 35580.710,    9.38
 35580.750,    9.37
 35580.793,    9.37
 35580.835,    9.37
 35580.876,    9.37
 35580.918,    9.38
 35580.960,    9.40
 35581.002,    9.43
 35581.042,    9.43
 35581.084,    9.43
 35581.125,    9.42
 35581.168,    9.40
 35581.210,    9.38
 35581.252,    9.36
 35581.292,    9.34
 35581.335,    9.33
 35581.376,    9.33
 35581.418,    9.32
 35581.459,    9.32
 35581.502,    9.32
 35581.543,    9.32
 35581.584,    9.32
 35581.626,    9.32
 35581.667,    9.32
 35581.709,    9.31
 35581.751,    9.31
 35581.792,    9.31
 35581.834,    9.32
 35581.876,    9.33
 35581.917,    9.35
 35581.959,    9.36
 35582.002,    9.38
 35582.042,    9.40
 35582.084,    9.41
 35582.127,    9.42
 35582.168,    9.42
 35582.210,    9.42
 35582.252,    9.41
 35582.292,    9.40
 35582.334,    9.39
 35582.376,    9.38
 35582.418,    9.37
 35582.458,    9.37
 35582.502,    9.36
 35582.542,    9.36
 35582.585,    9.36
 35582.625,    9.36
 35582.668,    9.35
 35582.709,    9.33
 35582.751,    9.32
 35582.793,    9.33
 35582.835,    9.34
 35582.875,    9.36
 35582.917,    9.38
 35582.959,    9.42
 35583.002,    9.43
 35583.042,    9.42
 35583.084,    9.38
 35583.126,    9.36
 35583.168,    9.33
 35583.209,    9.31
 35583.252,    9.30
 35583.292,    9.30
 35583.335,    9.33
 35583.376,    9.36
 35583.418,    9.38
 35583.460,    9.39
 35583.502,    9.38
 35583.543,    9.37
 35583.585,    9.37
 35583.627,    9.37
 35583.667,    9.38
 35583.709,    9.39
 35583.752,    9.40
 35583.792,    9.42
 35583.834,    9.44
 35583.876,    9.47
 35583.918,    9.51
 35583.958,    9.52
 35584.002,    9.49
 35584.042,    9.44
 35584.084,    9.39
 35584.126,    9.36
 35584.167,    9.34
 35584.210,    9.33
 35584.252,    9.33
 35584.292,    9.34
 35584.335,    9.34
 35584.376,    9.35
 35584.418,    9.35
 35584.460,    9.35
 35584.502,    9.34
 35584.543,    9.32
 35584.584,    9.31
 35584.627,    9.31
 35584.667,    9.31
 35584.709,    9.33
 35584.752,    9.36
 35584.792,    9.40
 35584.835,    9.47
 35584.877,    9.50
 35584.917,    9.50
 35584.960,    9.48
 35585.002,    9.44
 35585.042,    9.40
 35585.085,    9.38
 35585.127,    9.37
 35585.167,    9.37
 35585.210,    9.38
 35585.252,    9.40
 35585.292,    9.43
 35585.334,    9.45
 35585.377,    9.45
 35585.417,    9.43
 35585.459,    9.39
 35585.502,    9.36
 35585.542,    9.34
 35585.585,    9.33
 35585.627,    9.33
 35585.667,    9.34
 35585.709,    9.36
 35585.752,    9.39
 35585.792,    9.43
 35585.835,    9.44
 35585.877,    9.43
 35585.917,    9.40
 35585.959,    9.38
 35586.002,    9.37
 35586.042,    9.37
 35586.085,    9.37
 35586.126,    9.38
 35586.167,    9.39
 35586.210,    9.39
 35586.252,    9.39
 35586.292,    9.40
 35586.335,    9.39
 35586.376,    9.39
 35586.418,    9.38
 35586.459,    9.39
 35586.502,    9.39
 35586.544,    9.40
 35586.584,    9.40
 35586.627,    9.42
 35586.667,    9.43
 35586.710,    9.44
 35586.750,    9.43
 35586.793,    9.43
 35586.835,    9.44
 35586.875,    9.46
 35586.918,    9.46
 35586.958,    9.45
 35587.003,    9.45
 35587.043,    9.43
 35587.085,    9.40
 35587.126,    9.40
 35587.169,    9.39
 35587.209,    9.38
 35587.253,    9.36
 35587.293,    9.35
 35587.334,    9.36
 35587.376,    9.36
 35587.419,    9.36
 35587.459,    9.36
 35587.503,    9.36
 35587.544,    9.37
 35587.583,    9.38
 35587.626,    9.39
 35587.669,    9.42
 35587.709,    9.43
 35587.751,    9.44
 35587.793,    9.45
 35587.835,    9.47
 35587.876,    9.49
 35587.919,    9.49
 35587.959,    9.49
 35588.003,    9.49
 35588.043,    9.48
 35588.085,    9.46
 35588.126,    9.43
 35588.168,    9.41
 35588.210,    9.39
 35588.253,    9.36
 35588.293,    9.35
 35588.335,    9.34
 35588.377,    9.35
 35588.417,    9.36
 35588.459,    9.37
 35588.502,    9.38
 35588.544,    9.39
 35588.584,    9.42
 35588.626,    9.43
 35588.669,    9.45
 35588.708,    9.47
 35588.751,    9.48
 35588.793,    9.48
 35588.833,    9.48
 35588.876,    9.48
 35588.918,    9.47
 35588.960,    9.47
 35589.002,    9.46
 35589.042,    9.43
 35589.085,    9.40
 35589.126,    9.37
 35589.169,    9.37
 35589.209,    9.36
 35589.253,    9.35
 35589.293,    9.35
 35589.335,    9.35
 35589.376,    9.36
 35589.419,    9.36
 35589.459,    9.35
 35589.503,    9.36
 35589.542,    9.36
 35589.585,    9.36
 35589.625,    9.36
 35589.668,    9.38
 35589.709,    9.39
 35589.752,    9.41
 35589.794,    9.42
 35589.834,    9.46
 35589.877,    9.47
 35589.918,    9.47
 35589.961,    9.48
 35590.003,    9.48
 35590.043,    9.49
 35590.086,    9.49
 35590.128,    9.50
 35590.169,    9.50
 35590.209,    9.50
 35590.253,    9.49
 35590.293,    9.47
 35590.335,    9.45
 35590.376,    9.43
 35590.419,    9.40
 35590.459,    9.39
 35590.503,    9.39
 35590.542,    9.40
 35590.583,    9.43
 35590.627,    9.45
 35590.670,    9.46
 35590.710,    9.47
 35590.753,    9.47
 35590.794,    9.47
 35590.834,    9.46
 35590.877,    9.45
 35590.917,    9.44
 35590.959,    9.44
 35591.003,    9.44
 35591.042,    9.44
 35591.086,    9.42
 35591.126,    9.40
 35591.170,    9.36
 35591.210,    9.34
 35591.253,    9.32
 35591.293,    9.31
 35591.335,    9.31
 35591.376,    9.33
 35591.419,    9.34
 35591.459,    9.36
 35591.503,    9.38
 35591.542,    9.41
 35591.586,    9.43
 35591.626,    9.45
 35591.669,    9.45
 35591.708,    9.44
 35591.751,    9.44
 35591.792,    9.44
 35591.835,    9.44
 35591.875,    9.44
 35591.918,    9.46
 35591.961,    9.46
 35592.003,    9.44
 35592.043,    9.42
 35592.086,    9.41
 35592.126,    9.39
 35592.168,    9.37
 35592.210,    9.37
 35592.253,    9.38
 35592.293,    9.39
 35592.334,    9.40
 35592.378,    9.44
 35592.418,    9.45
 35592.460,    9.46
 35592.503,    9.47
 35592.544,    9.48
 35592.585,    9.50
 35592.628,    9.50
 35592.668,    9.51
 35592.710,    9.52
 35592.751,    9.53
 35592.794,    9.53
 35592.834,    9.53
 35592.877,    9.54
 35592.918,    9.55
 35592.959,    9.54
 35593.003,    9.51
 35593.043,    9.50
 35593.086,    9.47
 35593.126,    9.42
 35593.168,    9.36
 35593.209,    9.33
 35593.253,    9.32
 35593.293,    9.33
 35593.335,    9.36
 35593.378,    9.39
 35593.418,    9.41
 35593.459,    9.43
 35593.503,    9.46
 35593.543,    9.49
 35593.585,    9.51
 35593.627,    9.53
 35593.669,    9.54
 35593.709,    9.52
 35593.751,    9.50
 35593.793,    9.49
 35593.835,    9.50
 35593.877,    9.52
 35593.918,    9.54
 35593.961,    9.54
 35594.002,    9.50
 35594.043,    9.44
 35594.084,    9.38
 35594.127,    9.36
 35594.167,    9.35
 35594.209,    9.35
 35594.254,    9.35
 35594.294,    9.36
 35594.337,    9.40
 35594.378,    9.45
 35594.418,    9.47
 35594.459,    9.47
 35594.503,    9.44
 35594.545,    9.42
 35594.585,    9.42
 35594.629,    9.44
 35594.667,    9.46
 35594.709,    9.48
 35594.752,    9.51
 35594.793,    9.53
 35594.835,    9.53
 35594.879,    9.53
 35594.919,    9.53
 35594.959,    9.51
 35595.004,    9.49
 35595.044,    9.48
 35595.084,    9.47
 35595.127,    9.46
 35595.169,    9.45
 35595.210,    9.45
 35595.254,    9.45
 35595.294,    9.45
 35595.334,    9.44
 35595.376,    9.44
 35595.420,    9.44
 35595.460,    9.45
 35595.504,    9.45
 35595.545,    9.46
 35595.587,    9.49
 35595.626,    9.51
 35595.667,    9.53
 35595.710,    9.55
 35595.752,    9.56
 35595.793,    9.55
 35595.837,    9.52
 35595.878,    9.51
 35595.918,    9.51
 35595.963,    9.52
 35596.004,    9.52
 35596.044,    9.51
 35596.084,    9.50
 35596.127,    9.50
 35596.168,    9.48
 35596.210,    9.46
 35596.254,    9.43
 35596.294,    9.41
 35596.336,    9.38
 35596.377,    9.38
 35596.417,    9.40
 35596.460,    9.42
 35596.504,    9.44
 35596.545,    9.46
 35596.587,    9.48
 35596.626,    9.50
 35596.670,    9.51
 35596.710,    9.53
 35596.754,    9.55
 35596.792,    9.55
 35596.835,    9.55
 35596.876,    9.55
 35596.920,    9.55
 35596.959,    9.55
 35597.004,    9.55
 35597.044,    9.55
 35597.084,    9.55
 35597.126,    9.55
 35597.169,    9.54
 35597.208,    9.53
 35597.254,    9.51
 35597.294,    9.49
 35597.335,    9.47
 35597.378,    9.46
 35597.418,    9.47
 35597.460,    9.47
 35597.504,    9.47
 35597.544,    9.47
 35597.587,    9.47
 35597.627,    9.46
 35597.670,    9.45
 35597.710,    9.45
 35597.752,    9.43
 35597.792,    9.43
 35597.836,    9.44
 35597.876,    9.45
 35597.919,    9.46
 35597.959,    9.47
 35598.004,    9.48
 35598.044,    9.49
 35598.084,    9.48
 35598.126,    9.47
 35598.169,    9.46
 35598.209,    9.45
 35598.254,    9.45
 35598.294,    9.44
 35598.336,    9.44
 35598.375,    9.43
 35598.419,    9.42
 35598.459,    9.41
 35598.504,    9.41
 35598.542,    9.41
 35598.585,    9.40
 35598.625,    9.38
 35598.669,    9.38
 35598.709,    9.40
 35598.752,    9.41
 35598.795,    9.42
 35598.835,    9.43
 35598.878,    9.44
 35598.918,    9.46
 35598.958,    9.47
 35599.004,    9.49
 35599.044,    9.49
 35599.084,    9.49
 35599.126,    9.48
 35599.169,    9.47
 35599.209,    9.47
 35599.254,    9.48
 35599.293,    9.49
 35599.336,    9.50
 35599.377,    9.52
 35599.417,    9.53
 35599.460,    9.53
 35599.504,    9.53
 35599.545,    9.53
 35599.584,    9.53
 35599.628,    9.53
 35599.668,    9.52
 35599.708,    9.52
 35599.752,    9.52
 35599.795,    9.52
 35599.835,    9.52
 35599.875,    9.52
 35599.919,    9.53
 35599.960,    9.54
 35600.004,    9.54
 35600.044,    9.52
 35600.084,    9.51
 35600.125,    9.51
 35600.167,    9.51
 35600.210,    9.51
 35600.254,    9.50
 35600.294,    9.49
 35600.338,    9.48
 35600.375,    9.49
 35600.420,    9.50
 35600.460,    9.51
 35600.505,    9.52
 35600.546,    9.53
 35600.586,    9.54
 35600.627,    9.56
 35600.669,    9.58
 35600.710,    9.60
 35600.751,    9.60
 35600.794,    9.59
 35600.836,    9.58
 35600.878,    9.57
 35600.920,    9.55
 35600.961,    9.53
 35601.005,    9.51
 35601.044,    9.48
 35601.085,    9.45
 35601.127,    9.43
 35601.170,    9.41
 35601.210,    9.40
 35601.255,    9.39
 35601.295,    9.38
 35601.334,    9.36
 35601.375,    9.36
 35601.418,    9.38
 35601.460,    9.40
 35601.505,    9.42
 35601.545,    9.44
 35601.585,    9.45
 35601.625,    9.47
 35601.670,    9.49
 35601.709,    9.51
 35601.755,    9.53
 35601.795,    9.54
 35601.835,    9.53
 35601.876,    9.54
 35601.920,    9.56
 35601.961,    9.58
 35602.004,    9.58
 35602.045,    9.55
 35602.084,    9.52
 35602.129,    9.48
 35602.167,    9.45
 35602.210,    9.44
 35602.251,    9.45
 35602.292,    9.55
 35602.334,    9.68
 35602.376,    9.59
 35602.417,    9.47
 35602.459,    9.38
 35602.501,    9.41
 35602.542,    9.47
 35602.584,    9.48
 35602.625,    9.49
 35602.668,    9.56
 35602.709,    9.69
 35602.751,    9.85
 35602.793,    9.98
 35602.834,    9.97
 35602.876,    9.86
 35602.919,    9.77
 35602.959,    9.72
 35603.003,    9.65
 35603.043,    9.60
 35603.084,    9.59
 35603.126,    9.60
 35603.168,    9.58
 35603.210,    9.53
 35603.253,    9.50
 35603.293,    9.49
 35603.335,    9.49
 35603.376,    9.49
 35603.420,    9.52
 35603.460,    9.55
 35603.505,    9.59
 35603.542,    9.62
 35603.587,    9.67
 35603.626,    9.71
 35603.667,    9.77
 35603.710,    9.84
 35603.752,    9.87
 35603.792,    9.86
 35603.835,    9.84
 35603.877,    9.83
 35603.918,    9.83
 35603.963,    9.82
 35604.005,    9.80
 35604.045,    9.78
 35604.085,    9.76
 35604.126,    9.73
 35604.170,    9.69
 35604.210,    9.66
 35604.255,    9.63
 35604.295,    9.62
 35604.336,    9.64
 35604.377,    9.69
 35604.420,    9.77
 35604.460,    9.84
 35604.505,    9.94
 35604.546,   10.00
 35604.587,   10.04
 35604.627,   10.05
 35604.670,   10.03
 35604.710,    9.99
 35604.751,    9.94
 35604.793,    9.86
 35604.837,    9.80
 35604.876,    9.75
 35604.920,    9.72
 35604.961,    9.71
 35605.001,    9.69
 35605.042,    9.66
 35605.084,    9.64
 35605.126,    9.62
 35605.170,    9.60
 35605.210,    9.60
 35605.255,    9.61
 35605.295,    9.63
 35605.335,    9.63
 35605.379,    9.63
 35605.420,    9.62
 35605.460,    9.62
 35605.505,    9.62
 35605.545,    9.64
 35605.586,    9.66
 35605.626,    9.68
 35605.670,    9.69
 35605.710,    9.68
 35605.751,    9.67
 35605.795,    9.68
 35605.836,    9.69
 35605.876,    9.68
 35605.920,    9.68
 35605.961,    9.67
 35606.004,    9.65
 35606.042,    9.63
 35606.084,    9.61
 35606.129,    9.60
 35606.170,    9.59
 35606.210,    9.59
 35606.255,    9.60
 35606.295,    9.61
 35606.334,    9.64
 35606.376,    9.70
 35606.420,    9.77
 35606.460,    9.83
 35606.504,    9.89
 35606.545,    9.92
 35606.586,    9.94
 35606.626,    9.93
 35606.669,    9.91
 35606.710,    9.88
 35606.754,    9.87
 35606.795,    9.85
 35606.835,    9.81
 35606.875,    9.76
 35606.920,    9.72
 35606.959,    9.69
 35607.004,    9.65
 35607.044,    9.61
 35607.084,    9.58
 35607.128,    9.57
 35607.169,    9.57
 35607.209,    9.59
 35607.254,    9.62
 35607.294,    9.67
 35607.337,    9.72
 35607.379,    9.76
 35607.419,    9.79
 35607.459,    9.82
 35607.504,    9.84
 35607.543,    9.85
 35607.584,    9.87
 35607.628,    9.90
 35607.668,    9.92
 35607.710,    9.90
 35607.752,    9.85
 35607.794,    9.82
 35607.834,    9.80
 35607.878,    9.76
 35607.917,    9.72
 35607.962,    9.69
 35608.004,    9.66
 35608.044,    9.64
 35608.084,    9.62
 35608.126,    9.61
 35608.168,    9.61
 35608.210,    9.62
 35608.254,    9.63
 35608.294,    9.65
 35608.336,    9.69
 35608.377,    9.72
 35608.417,    9.76
 35608.460,    9.80
 35608.504,    9.84
 35608.545,    9.86
 35608.587,    9.88
 35608.627,    9.90
 35608.667,    9.91
 35608.710,    9.91
 35608.751,    9.89
 35608.793,    9.87
 35608.837,    9.86
 35608.877,    9.84
 35608.920,    9.81
 35608.961,    9.78
 35609.004,    9.74
 35609.044,    9.70
 35609.084,    9.68
 35609.128,    9.66
 35609.169,    9.66
 35609.209,    9.65
 35609.254,    9.65
 35609.294,    9.66
 35609.336,    9.66
 35609.378,    9.67
 35609.417,    9.68
 35609.460,    9.71
 35609.504,    9.74
 35609.544,    9.77
 35609.586,    9.81
 35609.626,    9.83
 35609.669,    9.85
 35609.709,    9.85
 35609.752,    9.85
 35609.795,    9.82
 35609.835,    9.79
 35609.878,    9.77
 35609.918,    9.75
 35609.961,    9.73
 35610.003,    9.71
 35610.043,    9.72
 35610.087,    9.73
 35610.127,    9.72
 35610.167,    9.72
 35610.210,    9.73
 35610.253,    9.73
 35610.293,    9.75
 35610.336,    9.77
 35610.376,    9.79
 35610.419,    9.80
 35610.459,    9.79
 35610.503,    9.79
 35610.545,    9.78
 35610.585,    9.78
 35610.628,    9.77
 35610.668,    9.77
 35610.710,    9.75
 35610.750,    9.73
 35610.794,    9.74
 35610.834,    9.74
 35610.877,    9.73
 35610.920,    9.71
 35610.959,    9.70
 35611.003,    9.69
 35611.043,    9.68
 35611.086,    9.67
 35611.128,    9.68
 35611.169,    9.69
 35611.208,    9.69
 35611.253,    9.70
 35611.293,    9.71
 35611.334,    9.72
 35611.378,    9.73
 35611.418,    9.75
 35611.460,    9.76
 35611.503,    9.77
 35611.543,    9.78
 35611.584,    9.79
 35611.627,    9.80
 35611.669,    9.79
 35611.709,    9.78
 35611.752,    9.77
 35611.793,    9.78
 35611.836,    9.77
 35611.875,    9.76
 35611.918,    9.77
 35611.960,    9.77
 35612.003,    9.78
 35612.043,    9.79
 35612.085,    9.80
 35612.127,    9.81
 35612.169,    9.82
 35612.209,    9.82
 35612.253,    9.82
 35612.293,    9.82
 35612.333,    9.82
 35612.376,    9.82
 35612.418,    9.83
 35612.460,    9.83
 35612.502,    9.84
 35612.542,    9.84
 35612.584,    9.84
 35612.627,    9.83
 35612.669,    9.82
 35612.710,    9.80
 35612.752,    9.80
 35612.794,    9.79
 35612.834,    9.78
 35612.877,    9.78
 35612.919,    9.78
 35612.959,    9.80
 35613.003,    9.81
 35613.043,    9.81
 35613.085,    9.80
 35613.126,    9.78
 35613.169,    9.77
 35613.209,    9.77
 35613.253,    9.77
 35613.293,    9.78
 35613.334,    9.80
 35613.376,    9.82
 35613.419,    9.83
 35613.459,    9.83
 35613.503,    9.82
 35613.544,    9.82
 35613.584,    9.81
 35613.626,    9.80
 35613.669,    9.80
 35613.709,    9.80
 35613.752,    9.80
 35613.794,    9.80
 35613.834,    9.79
 35613.876,    9.78
 35613.919,    9.78
 35613.959,    9.79
 35614.003,    9.81
 35614.043,    9.81
 35614.085,    9.80
 35614.127,    9.77
 35614.169,    9.73
 35614.209,    9.70
 35614.253,    9.69
 35614.293,    9.70
 35614.335,    9.73
 35614.377,    9.77
 35614.417,    9.80
 35614.460,    9.81
 35614.503,    9.81
 35614.542,    9.81
 35614.585,    9.81
 35614.626,    9.81
 35614.667,    9.81
 35614.710,    9.81
 35614.750,    9.81
 35614.792,    9.80
 35614.835,    9.78
 35614.875,    9.76
 35614.918,    9.74
 35614.959,    9.73
 35615.003,    9.71
 35615.043,    9.71
 35615.085,    9.71
 35615.127,    9.72
 35615.168,    9.71
 35615.209,    9.70
 35615.252,    9.69
 35615.292,    9.69
 35615.334,    9.69
 35615.377,    9.72
 35615.418,    9.76
 35615.459,    9.80
 35615.502,    9.84
 35615.543,    9.87
 35615.585,    9.90
 35615.626,    9.90
 35615.667,    9.90
 35615.709,    9.88
 35615.752,    9.87
 35615.792,    9.86
 35615.835,    9.86
 35615.876,    9.86
 35615.917,    9.85
 35615.959,    9.84
 35616.004,    9.83
 35616.045,    9.81
 35616.084,    9.79
 35616.126,    9.78
 35616.170,    9.77
 35616.209,    9.77
 35616.257,    9.77
 35616.297,    9.77
 35616.339,    9.77
 35616.380,    9.79
 35616.420,    9.82
 35616.460,    9.84
 35616.507,    9.86
 35616.546,    9.87
 35616.584,    9.89
